Season,Episode,Episode Title,Line,Character,Lines
1,11,Tom's Rhinoplasty,4955,Wendy,It smells like a dead calf rotting in the hot sun! 
1,11,Tom's Rhinoplasty,4959,Wendy,NO I'M NOT ACTING LIKE A FREEEAK!!! 
1,11,Tom's Rhinoplasty,5018,Wendy,"Thanks for coming over, Bebe. "
1,11,Tom's Rhinoplasty,5021,Wendy,"That mean old substitute isn't going to stop until she takes everything from me, Bebe. "
1,11,Tom's Rhinoplasty,5023,Wendy,"Yeah. What I'd really like to do is load her into a rocket and have her shoot into the center of the sun. But instead, I'll just get Stan to notice me again. Bebe, I need a makeover. "
1,11,Tom's Rhinoplasty,5034,Wendy,"Hi guys, what's up? "
1,11,Tom's Rhinoplasty,5038,Wendy,"Oh. Hi, Stan. "
1,11,Tom's Rhinoplasty,5040,Wendy,"I think it worked, Bebe. "
1,11,Tom's Rhinoplasty,5051,Wendy,DIE!! 
1,11,Tom's Rhinoplasty,5058,Wendy,Hooray! Hooray! Hooray for Mr. Garrison! 
1,11,Tom's Rhinoplasty,5060,Wendy,"He's back! He's back! Mr. Garrison is back! So loong, substitute. Don't let the door hit your ass on the way out, now. "
1,11,Tom's Rhinoplasty,5065,Wendy,Wwhat? 
1,11,Tom's Rhinoplasty,5067,Wendy,You...you can't. 
1,11,Tom's Rhinoplasty,5078,Wendy,Noooo! Noooo! 
1,11,Tom's Rhinoplasty,5081,Wendy,Nooo!! Nooo!! 
1,11,Tom's Rhinoplasty,5083,Wendy,AAAAAAAAAAAAAAAAAAAAAAAAAA!!! 
1,11,Tom's Rhinoplasty,5107,Wendy,It's over. I give up. 
1,11,Tom's Rhinoplasty,5132,Wendy,Ms. Ellen. Can I talk to you? 
1,11,Tom's Rhinoplasty,5134,Wendy,No. I just have to apologize for the way I've been acting. 
1,11,Tom's Rhinoplasty,5136,Wendy,"No, it's not. Since you're here to stay, I just hope we can be friends. "
1,11,Tom's Rhinoplasty,5138,Wendy,"And - ahem - I want to apologize to everybody. The way I acted was wrong, "
1,11,Tom's Rhinoplasty,5140,Wendy,...and I've learned from it. 
1,11,Tom's Rhinoplasty,5142,Wendy,"I just wish...Stan, and Ms. Ellen, would have all the happiness in the world. "
1,11,Tom's Rhinoplasty,5167,Wendy,"Oh, coool! "
1,11,Tom's Rhinoplasty,5179,Wendy,Wow. 
1,11,Tom's Rhinoplasty,5181,Wendy,What incredible irony. 
1,11,Tom's Rhinoplasty,5184,Wendy,"Yeah, you just never know. "
1,11,Tom's Rhinoplasty,5186,Wendy,"Happy Valentine's Day, Staan. "
1,11,Tom's Rhinoplasty,5190,Wendy,Eeewwww! 
1,11,Tom's Rhinoplasty,5193,Wendy,"No, it's okay, Stan! "
1,11,Tom's Rhinoplasty,5195,Wendy,Everything's going to be o-kay! 
1,11,Tom's Rhinoplasty,5212,Wendy,"Thanks, Mrs. Campbell. Thanks for helping me get Mr. Garrison to come back as a teacher. "
1,11,Tom's Rhinoplasty,5215,Wendy,"Oh, hi, Kyle! "
1,11,Tom's Rhinoplasty,5217,Wendy,U-huh. Excuse me. 
1,11,Tom's Rhinoplasty,5219,Wendy,Ka fahra qehlaq hemblaq! 
1,11,Tom's Rhinoplasty,5221,Wendy,Laq hemblaq henlaq henlalah qemblaq! 
1,11,Tom's Rhinoplasty,5223,Wendy,Kaqemblaq! 
1,11,Tom's Rhinoplasty,5228,Wendy,"Wait, wait! "
1,11,Tom's Rhinoplasty,5230,Wendy,It's time to whip out the eclipse shoe-box thing! 
1,11,Tom's Rhinoplasty,5232,Wendy,"Bye-bye, Ms. Ellen. "
1,11,Tom's Rhinoplasty,5234,Wendy,I told her. [suddenly gains white irises] Don't... fuck... with... Wendy... Testaburger! 
2,7,City on the Edge of Forever (Flashbacks),9158,Wendy,"Hey, he's like Rudolph. "
2,7,City on the Edge of Forever (Flashbacks),9180,Wendy,Mmmm. 
2,7,City on the Edge of Forever (Flashbacks),9321,Wendy,But Mr. Garrison! 
2,7,City on the Edge of Forever (Flashbacks),9329,Wendy,Mmmm. 
2,9,Chef's Chocolate Salty Balls,10084,Wendy,Wow! Cool! 
2,9,Chef's Chocolate Salty Balls,10089,Wendy,No they're not! Independent films are produced outside the Hollywood system. They're movies about all the glitz and glamour of Hollywood. 
2,9,Chef's Chocolate Salty Balls,10091,Wendy,"Once again, you have no idea what you're talking about, fatass! "
2,9,Chef's Chocolate Salty Balls,10093,Wendy,(Gasp)! 
2,9,Chef's Chocolate Salty Balls,10140,Wendy,"Stan, I have two tickets for the opening film of the festival. Would you like to come with me? "
2,9,Chef's Chocolate Salty Balls,10149,Wendy,"Stan, film festival movies usually don't have previews before them. "
2,9,Chef's Chocolate Salty Balls,10166,Wendy,Sshh! 
2,9,Chef's Chocolate Salty Balls,10367,Wendy,"Come on, Stan, we're gonna be late for the screening! "
2,9,Chef's Chocolate Salty Balls,10452,Wendy,"[Arriving.] Hi, Stan. Ready to go see another movie? [Damn.] "
2,9,Chef's Chocolate Salty Balls,10462,Wendy,Eeewww! 
2,9,Chef's Chocolate Salty Balls,10562,Wendy,"[Stopping by.] Stan, I'm sorry I dragged you to all those independent films. "
2,9,Chef's Chocolate Salty Balls,10564,Wendy,"Sometimes I forget that even though a few independent films are great, most of them suck ass. "
2,11,Roger Ebert Should Lay off the Fatty Foods,11353,Wendy,"Yeah, me too! Me too! "
2,12,Clubhouses,11610,Wendy,"Hi, Stan. "
2,12,Clubhouses,11612,Wendy,"Kyle, doesn't Bebe look pretty today? "
2,12,Clubhouses,11615,Wendy,She does. She looks very pretty. 
2,12,Clubhouses,11617,Wendy,"Stan, can I talk to you for a second? "
2,12,Clubhouses,11619,Wendy,"Stan, wouldn't it be fun if we fixed Kyle up with Bebe? "
2,12,Clubhouses,11621,Wendy,"If Bebe and Kyle were a couple, then we can invite them over to your clubhouse for dinner and play parlor games and have meaningful conversations and sip cognac by the fireplace. "
2,12,Clubhouses,11623,Wendy,"Yeah, Stan. "
2,12,Clubhouses,11625,Wendy,You don't?? I thought all guys had clubhouses. 
2,12,Clubhouses,11631,Wendy,"Stan, you have to build a clubhouse! Then all four of us can sit in it and play Truth or Dare! "
2,12,Clubhouses,11639,Wendy,"I think it did, Bebe. If all goes as planned, Kyle will be your new boyfriend. "
2,12,Clubhouses,11774,Wendy,Is the clubhouse ready? 
2,12,Clubhouses,11874,Wendy,"Hi, guys. How's the clubhouse coming? "
2,12,Clubhouses,11876,Wendy,"Well, hurry! We wanna play Truth or Dare! "
2,12,Clubhouses,12016,Wendy,"[Entering the clubhouse.] Hi, guys. "
2,12,Clubhouses,12026,Wendy,I will. Kyle? 
2,12,Clubhouses,12028,Wendy,Truth or Dare? 
2,12,Clubhouses,12033,Wendy,[Whispers.] How about we give him Bebe? 
2,12,Clubhouses,12035,Wendy,[Whispers.] Okay. 
2,12,Clubhouses,12037,Wendy,Kiss Bebe on the lips! 
2,12,Clubhouses,12039,Wendy,"What's the matter, Kyle? "
2,12,Clubhouses,12052,Wendy,"Your turn, Bebe. "
2,12,Clubhouses,12061,Wendy,"Bye, Stan. Hopefully we can play Truth or Dare tomorrow. "
2,12,Clubhouses,12190,Wendy,"Wow, that sucks! Do you think it'll hurt? "
3,5,Tweek vs. Craig,16692,Wendy,"I requested to be in shop class, but they sent me here. "
3,5,Tweek vs. Craig,16858,Wendy,[joins the group] What's happening? 
3,5,Tweek vs. Craig,16860,Wendy,Oh cool! 
3,5,Tweek vs. Craig,16867,Wendy,"Yeah, if you're gonna do it, do it! "
3,5,Tweek vs. Craig,16883,Wendy,"Yeah. Christ, I could have been home by now! "
3,5,Tweek vs. Craig,16957,Wendy,Yeah! [the girls begin to file out of class] 
3,11,Chinpokomon,19086,Wendy,"Dare ga pu shita no. [""Who farted?""] "
4,3,Timmy 2000,22154,Wendy,1776
4,6,Cherokee Hair Tampons,23284,Wendy,"It's not that funny, you guys. Jesus. "
4,7,Chef Goes Nanners,23672,Wendy,"We'll march with you, Chef. "
4,7,Chef Goes Nanners,23705,Wendy,How could any of you think that flag should stay the way it is?! 
4,7,Chef Goes Nanners,23708,Wendy,[upset] Stan?! How could you be so insensitive?! 
4,7,Chef Goes Nanners,23712,Wendy,[mortified] Nooo! [Cartman chuckles some more] 
4,7,Chef Goes Nanners,23727,Wendy,"Okay. Now, in order for us the debate to change the South Park flag, we will need to do a lot of research. Now, my plan is to divide up into three research teams. We will present our arguments based on things that w- "
4,7,Chef Goes Nanners,23729,Wendy,[glares at him for a few seconds] Nice of you to show up! We were just discussing how we should state our case. 
4,7,Chef Goes Nanners,23731,Wendy,[stunned] What?? 
4,7,Chef Goes Nanners,23737,Wendy,"[walks up to him] Cartman, we can't just attack Stan and Kyle's credibility. We need to present our side of the debate. "
4,7,Chef Goes Nanners,23739,Wendy,The South Park flag! 
4,7,Chef Goes Nanners,23741,Wendy,D'aaaaahhh! 
4,7,Chef Goes Nanners,23779,Wendy,"This might come in handy. It says here that recently a case was brought before the South Carolina Court about their flag, and they- "
4,7,Chef Goes Nanners,23781,Wendy,If we could show a parallel between the South Carolina case- 
4,7,Chef Goes Nanners,23783,Wendy,"Cartman, why don't you just go home?! You aren't helping any! "
4,7,Chef Goes Nanners,23785,Wendy,"That's because you're stupid, and you're a racist! "
4,7,Chef Goes Nanners,23828,Wendy,"I can't believe it. All the pressure's on us. I mean, this debate is going to actually affect the outcome of the vote. "
4,7,Chef Goes Nanners,23830,Wendy,"Oh man, we've got to come up with rebuttals to the history argument. "
4,7,Chef Goes Nanners,23832,Wendy,Huh? 
4,7,Chef Goes Nanners,23834,Wendy,"[mulls over the argument] Hey, that's a pretty good point, Cartman. "
4,7,Chef Goes Nanners,23836,Wendy,Not bad at all. I may make that our first argument. [takes a cookie] 
4,7,Chef Goes Nanners,23838,Wendy,Double-stuffed cookies are my favorite. [starts eating] 
4,7,Chef Goes Nanners,23840,Wendy,"Hey, that's what I always do, too! "
4,7,Chef Goes Nanners,23842,Wendy,"Yeah. Jesus, I never thought I'd have anything in common with you, Cartman. "
4,7,Chef Goes Nanners,23844,Wendy,Aha ha. 
4,7,Chef Goes Nanners,23848,Wendy,"Weird, um. Okay. Uh. Now, let's say that first we talk about the history of the flag. [reaches for a cookie] We can show that the- [Cartman's hand rests on hers. Their eyes meet and the music crescendos] "
4,7,Chef Goes Nanners,23850,Wendy,"No. [shoves the plate back, Music fades.] You go ahead. "
4,7,Chef Goes Nanners,23874,Wendy,"[turns and runs to him] Cartman! [Cartman gets off the steed and runs to Wendy, his hair billowing in the wind] "
4,7,Chef Goes Nanners,23876,Wendy,Say it'll be like this forever. 
4,7,Chef Goes Nanners,23878,Wendy,"Oh, Cartman! [Cartman looks at her, his hair billowing in the wind] "
4,7,Chef Goes Nanners,23880,Wendy,"AAAAAAaaaah! [pants heavily, then dunks her head in the fish bowl on the little desk next to her bed.] Brrrrr. What's wrong with me? [hops down and heads for the bathroom, flips the lights on, goes to the sink, hops on a stool, and checks out her tongue and eyes, while Russell Crowe poster behind her stares on] Ahhh. It's okay. Get a grip, girl. [hops down and heads for the switch. She's about to turn off the lights when a voice stops her] "
4,7,Chef Goes Nanners,23882,Wendy,[shocked at the hallucination] Aaaah! 
4,7,Chef Goes Nanners,23884,Wendy,"[turns around, looks up, then sits down with her face in her hands] Oh God, please don't let this be happening. "
4,7,Chef Goes Nanners,23917,Wendy,"[leads Bebe in] Thanks for coming over, Bebe. I have something to tell you. "
4,7,Chef Goes Nanners,23919,Wendy,"Bebe, I'm attracted to Cartman. "
4,7,Chef Goes Nanners,23921,Wendy,[ashamed] I know. 
4,7,Chef Goes Nanners,23923,Wendy,"Because I don't know what to do. I can't concentrate, and if I can't concentrate, then I can't win the debate tomorrow. The whole vote is dependent on me doing a good job- "
4,7,Chef Goes Nanners,23925,Wendy,"You mean, I should kiss him? [looks away embarrassed] "
4,7,Chef Goes Nanners,23927,Wendy,[dreading] Oh God. 
4,7,Chef Goes Nanners,23930,Wendy,"[Piano music implying a pending dramatic moment approaches. Wendy looks at the audience] The- [looks at Cartman] the- uh, [clears her throat] aheh ahum, [looks at Cartman] the… the- uh, [closes her eyes and pushes her hands out as if to push away the feelings swirling within] Ahhhhh, [exhales softly, then sighs] The first argument we- [her eyes snap back to Cartman, who's still watching her. Stan and Kyle watch as well] ah… [resets] Let me start over. [looks at Stan] The uh- [loses her rudder] oh God. Could you all excuse me for a moment? [steps down and kisses a surprised Cartman full on the lips while she makes high pitched, humming sounds] Mmmmmummmmeeemmeeemeeemmee... "
4,7,Chef Goes Nanners,23933,Wendy,"[confident now] There. Now, the main point we would like to make is oftentimes it is prudent to change history. As times change we hope to grow, and as we grow our rules must change. It is a natural part of evolution. Thank you. [steps down as people clap. Stan is still in shock that Wendy kissed Cartman. She sits down, Cartman looks at her, then places his hands behind his head in a supreme air of confidence and looks away] "
4,7,Chef Goes Nanners,23968,Wendy,Phew. I'm sure glad that's over with. [the applause begins to die down] 
4,7,Chef Goes Nanners,23970,Wendy,"[applause stops, background music plays] I can't believe how right Bebe was about feeling under pressure with somebody. As soon as it was over, all my feelings for you just vanished. "
4,7,Chef Goes Nanners,23972,Wendy,I'm totally back to normal. See you later. [the crowd disperses behind her as she pats Cartman's shoulder] 
4,7,Chef Goes Nanners,23974,Wendy,"Hahaha. [looks off to her right] Stan. Stan, wait up! [hurries away to catch up to him. Cartman looks at her, then away, then at her long, then away, than at her quick one last time, then looks down and sighs. He turns to his left and walks away, dejected] "
4,8,Something You Can Do with Your Finger,24042,Wendy," [cues the player] Miiis-suuus Landers was a health nut; She cooked food in a wok Mr. Harris was her boyfriend, and he had a great big- Cock-a-doodle-doodle, the rooster just won't quit And I don't want my breakfast, because it tastes like- Shih tzus make good house pets; They're cuddly and sweet Monkeys aren't good to have, because they like to beat their- Meeting in the office or meeting in the hall, The boss, he wants to see you so you can suck his Balzac was a writer, he lived with Allen Funt Mrs. Roberts didn't like him, but that's 'cause she's a- Contaminated water can really make you sick Your bladder gets infected, and blood comes out your- Dictate what I'm saying, 'cause it will bring you luck And if you all don't like it, I don't give a flying fuck! [Stan, Kyle, and Kenny applaud]   "
4,8,Something You Can Do with Your Finger,24052,Wendy,[exults] Yeah! 
4,8,Something You Can Do with Your Finger,24316,Wendy,[rushes up to Cartman and points] What's that? [a grinning Randy and Stan arrive in an elevator] 
4,11,Fourth Grade,25247,Wendy,"You guys don't actually think this is going to work, do you? "
4,13,Helen Keller! The Musical,25848,Wendy,"Doctor, doctor! Will our daughter be okay? "
4,13,Helen Keller! The Musical,25850,Wendy,Oh no! NO! 
4,13,Helen Keller! The Musical,25852,Wendy,My poor little Helen. 
4,13,Helen Keller! The Musical,25854,Wendy,"She can't see or hear us, John. "
4,13,Helen Keller! The Musical,25879,Wendy,"I know! How about, instead of a dog, Helen Keller has a pet turkey. "
4,13,Helen Keller! The Musical,25908,Wendy,Do you think we could make up a good Thanksgiving play in four days? 
4,13,Helen Keller! The Musical,25999,Wendy,"Oh, no! "
4,13,Helen Keller! The Musical,26082,Wendy," John, come quick! Our little baby's very sick [Stan rushes in] When I pout she doesn't flinch, and when she doesn't move an inch.   "
4,13,Helen Keller! The Musical,26084,Wendy,"She can't see hear, John. Watch. Helen! "
4,13,Helen Keller! The Musical,26086,Wendy, ...Helen! [the audience stares in disbelief] I think our baby's deaf and blind. Oh no!   
4,13,Helen Keller! The Musical,26088,Wendy,"Oh no! Oh no!!! [both collapse to the floor, and the curtains close. Alinicia trots in and gets the spotlight. She then performs her feats. She hops up on a small stand, walks a tightrope, and hops off the stand at the other end. She hops through a hoop and lands on a third stand, then pulls the cover off a sign introducing the next scene: ""Scene 2, Eight Years Later"" and takes a bow. A few people clap] "
4,13,Helen Keller! The Musical,26108,Wendy,There is nothing we can do for our poor daughter. We cannot reach her. 
4,15,Fat Camp,26444,Wendy,"Uhh, Ms. Choksondik, aren't manatees endangered? "
5,7,Proper Condom Use,29697,Wendy,"Oh, we wanna hear it, Ms. Choksondik. We're excited. "
5,7,Proper Condom Use,29701,Wendy,I didn't mean that- 
5,7,Proper Condom Use,29722,Wendy,"Stay away from me, Stan! "
5,7,Proper Condom Use,29724,Wendy,Are you wearing a condom? 
5,7,Proper Condom Use,29730,Wendy,Don't you know that without wearing a condom you could get a disease? 
5,7,Proper Condom Use,29738,Wendy,"You guys have to wear condoms. Now, please, just, just go away. We don't want your AIDS. "
5,7,Proper Condom Use,29878,Wendy,"[at the helm of a gun turret] Stay away from us, bastards! We don't wanna get pregnant! "
5,7,Proper Condom Use,29958,Wendy,Yeah. Thank God. 
5,9,Osama bin Laden Has Farty Pants,30374,Wendy,"We're at war with terrorists, fatass, not with Afghanistan! And the only reason that you care is that you don't wanna give up the dollar! "
5,9,Osama bin Laden Has Farty Pants,30376,Wendy,"The Afghan kids are caught in the middle, too! "
6,10,Bebe's Boobs Destroy Society,35373,Wendy,I can't believe it's been two weeks since I've seen you guys. What have you been doing? [Bebe walks in] 
6,10,Bebe's Boobs Destroy Society,35375,Wendy,Hey Bebe. 
6,10,Bebe's Boobs Destroy Society,35377,Wendy,"[the three girls gaze] Oh my God, Bebe. You got boobs! "
6,10,Bebe's Boobs Destroy Society,35401,Wendy,"...But I was like, ""I'm not buying those shoes for twenty dollars."" [the girls stop and giggle] "
6,10,Bebe's Boobs Destroy Society,35416,Wendy,"[Wendy catches up to Stan. The boys are grinning. Stan stops and looks] Stan, you've never asked me to throw rocks at cars with you guys. "
6,10,Bebe's Boobs Destroy Society,35452,Wendy,"[rolls her eyes and rests her head on her right hand] Oh, for Christ's sake! "
6,10,Bebe's Boobs Destroy Society,35476,Wendy,"[picks up her paper and reads] ""The new Cold War."" "
6,10,Bebe's Boobs Destroy Society,35479,Wendy,"But, then the mall closes at four or five o'clock, so who knows w- "
6,10,Bebe's Boobs Destroy Society,35481,Wendy,[angrily] No! 
6,10,Bebe's Boobs Destroy Society,35484,Wendy,Can you believe Bebe? She thinks she's so cool all of a sudden. 
6,10,Bebe's Boobs Destroy Society,35489,Wendy,"I heard that her asshole is like this big around. [makes a hole with her hands, thumb touching thumb, the other fingers touching their counterparts on the other hand] "
6,10,Bebe's Boobs Destroy Society,35492,Wendy,"Oh, hey Bebe. [fakes a clearing throat] Slut. [again] Slut. "
6,10,Bebe's Boobs Destroy Society,35497,Wendy,"Oh, no, that's okay Bebe. You might trip and then we'd be sucked into your huge gaping vagina like ants into a vacuum cleaner. [fakes a clearing throat] Slut. [again] Slut. "
6,10,Bebe's Boobs Destroy Society,35501,Wendy,Slut. 
6,10,Bebe's Boobs Destroy Society,35543,Wendy,What are you doing?! 
6,10,Bebe's Boobs Destroy Society,35545,Wendy,I'm class president! The vote was last fall! 
6,10,Bebe's Boobs Destroy Society,35549,Wendy,"She's not smarter and cooler than everyone, you guys are just drawn to something else! [the boys just look at her] "
6,10,Bebe's Boobs Destroy Society,35551,Wendy,"Ugh! God, you guys are sooo stupid! [walks away in a funk] "
