Season,Episode,Episode Title,Line,Character,Lines
8,1,Good Times with Weapons,42844,Craig,"Aha! [the three remaining boys quickly face Craig's crew] There you are! You guys thought you were so cool, didn't you?! Well look at what we got! [Craig and his boys present their weapons] "
8,1,Good Times with Weapons,42849,Craig,"At first we needed our parents' permission, but then we told him our parents were dead. "
8,1,Good Times with Weapons,42851,Craig,"So, [unsheathes his sword] how would you ninjas like to do battle? "
8,1,Good Times with Weapons,42853,Craig,You can't pass through this area until you defend your honor! [Clyde crosses his kamas against each other] 
8,1,Good Times with Weapons,42855,Craig,"I am not Craig, [twirls his sword] I am Ginza, [transforms] with the powerful blade of the kitana. Iya! "
8,1,Good Times with Weapons,42870,Craig,Lose who? 
8,1,Good Times with Weapons,42872,Craig,Stuck in his eye? Was he bleeding? 
8,1,Good Times with Weapons,42874,Craig,"Oh shit, you guys are in trouble. We're outta here! "
8,1,Good Times with Weapons,42876,Craig,To hell with that! 
8,1,Good Times with Weapons,42884,Craig,Butters! 
8,1,Good Times with Weapons,42915,Craig,Butters! 
8,1,Good Times with Weapons,42918,Craig,Butters! Where the hell are you?! 
8,1,Good Times with Weapons,42944,Craig,[approaches with his boys] You guys! [the other boys turn around] You guys! 
8,1,Good Times with Weapons,42946,Craig,It's Butters! We saw 'im! 
8,1,Good Times with Weapons,42948,Craig,Right on the other side of the fairgrounds. He's just wandering around aimlessly. 
8,1,Good Times with Weapons,42953,Craig,Butters is right on the other side. 
8,6,The Jeffersons,44268,Craig,[in a monotone voice] No way. 
8,6,The Jeffersons,44270,Craig,[not wanting to be left out] I believe in Mr. Jefferson! 
8,7,Goobacks,44716,Craig,Yeah! 
8,11,Quest for Ratings,45711,Craig,"[on tape, as the name of the show is displayed] Animals Close-Up With A Wide Angle Lens. [the video goes on to show close-ups of dogs and cats.] "
8,11,Quest for Ratings,45731,Craig,[sees the other boys and addresses them] Oh hey guys. Heard about your news show being cancelled. 
8,11,Quest for Ratings,45733,Craig,"Yeah, well, I've got an overall deal with the school, heh. They're paying me six dollars a week to come up with new shows. "
8,11,Quest for Ratings,45735,Craig,[throws the gesture back at Stan] This much more than you had! 
8,11,Quest for Ratings,45737,Craig,"Hey, a round of root beers for everyone! On me! [the other kids cheer and the waiter opens the lounge. The kids pour into place, including Kenny.] "
8,11,Quest for Ratings,45742,Craig,"Hey gang, I brought the new episode of wide angle, close-up animals. [the kids cheer again. Clyde walks up and takes the tape from Craig] "
8,11,Quest for Ratings,45922,Craig,"[enters and moves past the other boys] You wanted to see me, Mr. Meryl? "
8,13,Cartman's Incredible Gift,46244,Craig,I wouldn't if I were you. 
9,1,Mr. Garrison's Fancy New Vagina,46969,Craig,Can't believe it. 
9,5,The Losing Edge,47976,Craig,Not all that bad? How could you say that?! You hate this game more than any of us! 
9,5,The Losing Edge,47979,Craig,All the other teams are worse than us. 
9,5,The Losing Edge,48139,Craig,But who? 
9,5,The Losing Edge,48148,Craig,He's perfect. 
9,6,The Death of Eric Cartman,48302,Craig,"Hey, I hate Cartman too. Can I ignore him with you? "
9,9,Marjorine,49084,Craig,What? 
9,9,Marjorine,49118,Craig,I... don't believe it. 
9,9,Marjorine,49126,Craig,Let's go take it! 
9,9,Marjorine,49284,Craig,He got it! He got the device! [the boys surround Butters] 
9,9,Marjorine,49315,Craig,I wanna use it. 
9,9,Marjorine,49321,Craig,"You shut up, asshole. "
9,9,Marjorine,49327,Craig,Maybe we should take it so someplace safer. 
9,11,Ginger Kids,49710,Craig,You know the rule. No ginger kids in the cafeteria. 
9,13,Free Willzyx,50213,Craig,"Hey, that whale talked to me too. After everyone left the show I walked up to the glass and he started talking. "
9,13,Free Willzyx,50215,Craig,Well I thought I was crazy. He said my dad was gonna sneak into my room naked one night and beat me up. 
9,13,Free Willzyx,50217,Craig,...So it's true. 
9,13,Free Willzyx,50266,Craig,That was it? That was you guys' whole plan? Ask the Russians to take the whale to space? 
10,2,Smug Alert!,51076,Craig,"Dude, a going-away party is supposed to be for the person who is going away! "
10,7,Tsst,52543,Craig,...But I hate you. 
10,8,"Make Love, Not Warcraft",52730,Craig,He killed my character right in the middle of a quest! 
10,8,"Make Love, Not Warcraft",52755,Craig,Got it. 
11,1,With Apologies to Jesse Jackson,54779,Craig,"...I don't think that's a very good idea, sir. "
11,3,Lice Capades,55198,Craig,[leaves the curtain and puts on his hat] I'm clean! I knew I didn't have any stupid lice! [walks past the rest of the class] 
11,3,Lice Capades,55266,Craig,"With the lice exam. Did they find anybody with lice? [Clyde looks apprehensive, and Mrs. Garrison notices] "
11,3,Lice Capades,55279,Craig,How do we know it was a boy? It could just have easily been one of you stupid girls! 
11,3,Lice Capades,55295,Craig,"Yeah, come on! We're gonna find out sooner or later. "
11,3,Lice Capades,55341,Craig,Yeah. That's true. 
11,3,Lice Capades,55356,Craig,"You were right all along, Eric. It was Kenny. "
11,3,Lice Capades,55373,Craig,"Clyde, dude, get down to the park. We caught Kenny, and we're all gonna let him have it! [points to the sock in his right hand] "
11,3,Lice Capades,55407,Craig,"All right, let's do this! "
11,3,Lice Capades,55413,Craig,He had cooties and he lied about it! 
11,3,Lice Capades,55423,Craig,I thought I was the only one. 
11,8,Le Petit Tourette,56703,Craig,"[in admiration] He's the luckiest kid in the world. If I could say ""shitballs"" to the principal I'd be sooo happy. "
11,8,Le Petit Tourette,56714,Craig,"If I could say ""asspussy"" to the counselor I would be sooo happy. "
11,8,Le Petit Tourette,56728,Craig,"[getting miserable] If I could yell ""tampon dickshit"" in the classroom I'd be sooo happy. "
11,8,Le Petit Tourette,56811,Craig,"If I could say ""titty sprinkles"" on national television I would be sooo happy. "
11,8,Le Petit Tourette,56901,Craig,"[walks up to Thomas] Wow, you're the coolest kid in the world. If I could call Chris Hansen an asshole-licking dickfart to his face, I would be sooo happy. "
11,8,Le Petit Tourette,56903,Craig,"Could I just like, hang out with you sometime? Like, do your laundry maybe? "
11,10,Imaginationland,57185,Craig,No way. 
11,10,Imaginationland,57193,Craig,Dude. 
11,10,Imaginationland,57348,Craig,He's not gonna show up to suck your balls dude. 
11,13,Guitar Queer-O,57969,Craig,"Do you mind, sir? We wanna watch Stan and Kyle play. [Randy stands there a few seconds, disappointed that the boys aren't interested. He takes off the guitar, leans it against the amplifier, and walks away.] "
11,13,Guitar Queer-O,58067,Craig,"Dude, this game rules. "
11,13,Guitar Queer-O,58133,Craig,"Dude, what's the matter with him? "
11,13,Guitar Queer-O,58136,Craig,"Oh man, I can't watch this. "
11,13,Guitar Queer-O,58192,Craig,How was that cheating! 
11,13,Guitar Queer-O,58200,Craig,They did it! 
11,14,The List,58211,Craig,So who do they say is the cutest? 
11,14,The List,58220,Craig,You're just saying that because you know you're gonna be very last on the list! 
11,14,The List,58222,Craig,You don't think they put the fat tub of lard at the bottom? 
11,14,The List,58255,Craig,"We got the list from the girls! [the other boys take pursuit: Stan, Tolkien, Jimmy, Clyde, Tweek, Bill, and two others. Two sixth graders and some kindergartners watch from the far end of the hall] "
11,14,The List,58260,Craig,"Whoa, what's this thing? Where am I? "
11,14,The List,58268,Craig,"Ah! Look at that! I'm hotter than you, fatso! [he's #12 while Cartman is #15] "
11,14,The List,58321,Craig,Could somebody toss the football back? It's over there next to the ugly kids. [the ugly kids just watch quietly. Kyle is more and more depressed] 
12,4,Canada on Strike,59189,Craig,Nothing! [everyone laughs harder and looks at Ike.] 
12,7,Super Fun Time,60108,Craig,[observes] These Pioneer Village workers are really committed to their jobs. [another worker is tied up and put on the chair as the smithy's body is dragged away] 
12,9,Breast Cancer Show Ever,60588,Craig,"Don't worry, Stan, I don't think the fight's even gonna happen. Cartman said that Wendy's already begging him to call it off. "
12,9,Breast Cancer Show Ever,60649,Craig,Then why'd you crap on Garrison's desk? 
12,9,Breast Cancer Show Ever,60653,Craig,"Okay, that's good, because we moved the fight to first thing in the morning tomorrow. "
12,9,Breast Cancer Show Ever,60737,Craig,"All right, let's DO IT! "
12,9,Breast Cancer Show Ever,60757,Craig,"No, it's true. We've always hated you. "
12,9,Breast Cancer Show Ever,60760,Craig, [confused] What? 
12,10,Pandemic,60816,Craig,...Fine. 
12,10,Pandemic,60818,Craig,...Yeah. 
12,10,Pandemic,60822,Craig,What do you guys want? 
12,10,Pandemic,60825,Craig,You mean like those guys you see at all the tourist spots? 
12,10,Pandemic,60828,Craig,[assessing the situation] You guys never hang out with me. You never invite me to do stuff. But now you want me to be in a band with you because my grandma gave me a hundred dollars. 
12,10,Pandemic,60830,Craig,[turns right and walks past Cartman] I'll go get the money. [the boys grin. Stan and Kenny high-five each other.] 
12,10,Pandemic,60884,Craig,"""Hey, Craig. You know that money your grandma gave you for your birthday? How would you like to invest in a Peruvian flute band? You can double your money in one afternoon. Come on, Craig, don't be an asshole."" [some alarms go off for a few seconds, then fall silent as Chertoff appears above the crowd with a blond translator to his left] "
12,10,Pandemic,60955,Craig,"Do you guys know why nobody else at school likes hanging out with you? [the other boys look at each other] Because you're always doing stuff like this. You're always coming up with some stupid idea to do something, and then it backfires, and then you end up in some foreign country, or in outer space or something. That's why no one likes hanging out with you guys. "
12,10,Pandemic,60960,Craig,"Can we please just go home, sir? "
12,10,Pandemic,60992,Craig,"Was there ever a moment when you guys first came up with the genius plan to become a Peruvian flute band that any of you said ""Hey, you know? This plan might backfire."" [no answer] No, that never occurred to you. Because you guys are jerks, and you never learn from your mistakes, and that's why everyone at school thinks you guys are assholes. "
12,10,Pandemic,60995,Craig,[testing] I'm being a dick? 
12,10,Pandemic,60997,Craig,"You guys took my birthday money, got me arrested and sent to Miami with no way home except to take down the country of Peru, and I'm being a dick? "
12,10,Pandemic,61000,Craig,That would be great. Thank you. 
12,11,Pandemic 2: The Startling,61044,Craig,"My name is Craig Tucker. Last week was my birthday. [a picture of him, his family, and a grandmother standing behind a cake. Ten candles are on the cake. Balloons are all around and a ""HAPPY BIRTHDAY"" banner is above them] My Grandma gave me a check for a hundred dollars. [a picture of that is shown] I was sooo happy. But then, four kids from school came to my house [a shot of the four boys in Craig's living room] and said I should use my hundred dollars to invest in becoming a Peruvian flute band. [a shot of the newly-formed band, the Llama Brothers] They promised I would double my money in one afternoon. [soldiers swoop in and apprehend them] But the government arrested us along with all the other Peruvian flute bands and took us to an internment camp in Miami. [the camp is shown, followed by the five boys sitting in the interrogation room] We begged to go home, but instead the government told us they were sending us to Peru. [a shot of a DHS cargo plane with the boys sitting on the ground near it.] And so that is now why I'm in Peru. If I die, let it be known that it is because four guys I don't even like from school lied to me and took my birthday money. [he sits on one suitcase, Kenny on another. The whole group is in a mountainous region of Peru] "
12,11,Pandemic 2: The Startling,61079,Craig,"Oh, that's awesome. "
12,11,Pandemic 2: The Startling,61083,Craig,This is fun. Let's walk for miles through a spooky jungle. It just keeps getting better and better. 
12,11,Pandemic 2: The Startling,61121,Craig,"That's a shock. I decided to follow you guys, and now I'm in the land of the giants lost world. "
12,11,Pandemic 2: The Startling,61124,Craig,Stuff just happens. 
12,11,Pandemic 2: The Startling,61126,Craig,You just wind up being sent by the government to take down the city of Lima only to wind up in the land of the giants lost world. 
12,11,Pandemic 2: The Startling,61128,Craig,You know when stuff happens to most kids? They fall off their bikes. They get in fights with their parents. They get swindled out of their birthday money. 
12,11,Pandemic 2: The Startling,61155,Craig,"""Let's see what's in there."" That's why you guys get into these situations. Because when you come across a spooky, ancient ruin, you say ""Let's see what's in there."" "
12,11,Pandemic 2: The Startling,61168,Craig,What? 
12,11,Pandemic 2: The Startling,61171,Craig,I have no idea. 
12,11,Pandemic 2: The Startling,61173,Craig,I don't know. 
12,11,Pandemic 2: The Startling,61221,Craig,No. 
12,11,Pandemic 2: The Startling,61223,Craig,I'm not following you guys any more. 
12,11,Pandemic 2: The Startling,61225,Craig,Why? 
12,11,Pandemic 2: The Startling,61227,Craig,"Every time bad things happen, you guys end up putting yourselves deeper into the middle of it, because ""that's just the way it is."" "
12,11,Pandemic 2: The Startling,61229,Craig,I don't care. I've decided that I'm done. I am choosing not to be a part of this anymore. 
12,11,Pandemic 2: The Startling,61231,Craig,"It's easy. Watch. [turns around and walks back out the way they came in. He makes his way back to the temple's entrance, and the boys follow him] "
12,11,Pandemic 2: The Startling,61234,Craig,No. 
12,11,Pandemic 2: The Startling,61236,Craig,...Nope. 
12,11,Pandemic 2: The Startling,61238,Craig,"Yup, nice and boring. Just the way I like it. "
12,11,Pandemic 2: The Startling,61266,Craig,I didn't say anything. 
12,11,Pandemic 2: The Startling,61272,Craig,"Sir, I promise you, I'm not going to ruin your plans. I'll just walk away. See? [walks onto a square with a pattern on it. The circle in the center of the pattern lights up and begins to rotate up and out. Two stone slabs jut out from the pillar. The golden idol's eyes light up. A beam of light goes from the idol's staff to one of the slabs, and two beams of lightning come out of Craig's eyes and strike the guinea pirate] "
12,11,Pandemic 2: The Startling,61274,Craig,"Okay, now there's sparks shooting out of my eyes. "
12,11,Pandemic 2: The Startling,61277,Craig,"My name is Craig Tucker. Last week I stopped a guinea pirate from taking over the earth. All the Peruvian flute bands were released, [a shot of that is shown; happy pan flute musicians] and drove the guinea creatures back to the Andes mountains. [shots from all over are shown, specifically South Park and New York City: pan flute bands are driving the guinea creatures away] Many people had died, but mankind had prevailed. [shots of the cleanup are shown. The Marshes are among the rescued] All over the world, survivors were found, living witnesses to the horror that had been seen. "
12,11,Pandemic 2: The Startling,61279,Craig,"The guinea pirate lived, but was taken to prison to live out the rest of his days. [the guinea pirate is taken to the Washington D.C. State Penitentiary strapped down to a flatbed truck. Next, a shot of Paris is shown: a Peruvian flute band plays at the Champs Elysées] And people all over the world learned to support their local Peruvian flute bands, and buy their CDs. For they protect us from the guinea creatures. As for me, I was returned home by Homeland Security. [Top Official 1 and Official 3 drop him off and smile at the joyful parents] My parents were sooo happy. [a shot of Craig looking at himself in the mirror, reflecting on the events surrounding his trip to Peru] I realized that we don't always have control over what happens to us. [a shot of Craig in bed, just after bedtime] We are but players on the stage of life. And I also learned to never listen when people come asking you for money. [a shot of the boys dressed as Mariachis standing at Craig's front porch talking to him; he slams the door in their faces.] "
12,13,Elementary School Musical,61572,Craig,Peru. 
13,1,The Ring,62122,Craig,"Yeah, a fifth-grade girlfriend. "
13,4,"Eat, Pray, Queef",62893,Craig,I've been waiting for this all week. 
13,4,"Eat, Pray, Queef",62897,Craig,"Dude, I was here first. "
13,5,Fishsticks,63244,Craig,Then just give him half. 
13,5,Fishsticks,63246,Craig,"I like you Jimmy, but you're not gonna win this. Consider yourself lucky he's only asking for half. "
13,5,Fishsticks,63248,Craig,"Yep. And if I had wheels, I'd be a wagon. "
13,5,Fishsticks,63250,Craig,Just give him half. 
13,9,Butters' Bottom Bitch,64176,Craig,That's right. [steps back and hits the ball again. The ball wraps around the pole and hits Butters on the face again. Cartman laughs] 
14,14,Crème Fraiche,69388,Craig,"Can we have some food, please? [behind him stand Craig, Kevin, and some more fourth graders] "
15,1,HUMANCENTiPAD,69495,Craig,Tom Saltzman says you don't really have an iPad. 
15,1,HUMANCENTiPAD,69497,Craig,"Tom Saltzman says you just glued a piece of glass to an iPad cover and you're faking it. [Cartman looks at him, then looks around to see if anyone is within earshot] "
15,4,T.M.I.,70187,Craig,"Craig Tucker, 2.4 inches. Yeah, that's about right. "
15,5,Crack Baby Athletic Association,70474,Craig,It's awesome. 
15,5,Crack Baby Athletic Association,70575,Craig,"Oh, that's a good idea. "
15,5,Crack Baby Athletic Association,70585,Craig,"Please sir, it's very important. "
15,5,Crack Baby Athletic Association,70597,Craig,Get out of here. 
15,5,Crack Baby Athletic Association,70608,Craig,"Slash isn't real. He's a made-up person that represents care and giving, and people dress up like him and lie to their kids. "
15,9,The Last of the Meheecans,71429,Craig,I didn't hear him coming with all your screaming. 
15,9,The Last of the Meheecans,71435,Craig,"Hey. Hey, I got one. [the other get quiet] Why do girls wear makeup and perfume? "
15,9,The Last of the Meheecans,71437,Craig,'Cause they're ugly and they stink. [most of the other boys laugh] 
15,9,The Last of the Meheecans,71467,Craig,Butters is one of those people who you can never remember if he was there or not. 
15,9,The Last of the Meheecans,71473,Craig,Game on! 
15,10,Bass to Mouth,71645,Craig,"Hey, did you guys see Eavesdropper? "
15,10,Bass to Mouth,71727,Craig,"Hey, here's a post about Tolkien: ""Tolkien Black's Private Gym Photos"" [laughs] "
15,10,Bass to Mouth,71732,Craig,Exclusive: Stan Marsh thinks Elise Thompson has a hot butt crack. 
15,10,Bass to Mouth,71734,Craig,"""In an email sent yesterday to KENNY McCormick, Stan Marsh wrote 'Dude, you should have been in PE today. Elise Thompson's butt crack was totally showing.' He went on to call her butt crack quote 'nice' and that the whole experience was quote 'pretty awesome'."" "
15,10,Bass to Mouth,71754,Craig,[reading off his iPhone] It's not somebody in this room. 
15,10,Bass to Mouth,71756,Craig,"Because whoever it is just now posted a new story on Eavesdropper: ""Allison Taft reveals embarrassing secret about Craig Tucker."" [laughs] Yeah. Hey wait, that's me. "
15,10,Bass to Mouth,71758,Craig,Huh? 
15,10,Bass to Mouth,71765,Craig,It's a rat! [the gerbil noticed them and runs away] 
15,10,Bass to Mouth,71813,Craig,There's no telling. It could be about any of us. [Stan gets off the computer and notices something happening above him as a blinding light appears. The light softens to reveal the Catatafish] 
15,10,Bass to Mouth,71870,Craig,Nothing broke on the Web site yet. 
15,12,1%,72239,Craig,Yeah. We're paying for your being fat. 
15,12,1%,72246,Craig,"Yeah, why don't you go home and cry to your stuffed animals again?! [Cartman gasps] "
15,12,1%,72295,Craig,Where's our five dollars? 
15,12,1%,72297,Craig,It said in the e-mail if we came we each got five dollars. 
15,14,The Poor Kid,72762,Craig,What are you talking about? 
16,3,Faith Hilling,73512,Craig,"Hey, did you see today's newspaper? "
16,3,Faith Hilling,73514,Craig,You guys made the front page. 
16,4,Jewpacabra,73738,Craig,"Yeah, I can't wait for Sunday. "
16,4,Jewpacabra,73741,Craig,Jewpa what? 
16,4,Jewpacabra,73743,Craig,"Okay. [to Tolkien and Kenny] So anyways, are they saying what time the event starts? "
16,5,Butterballs,73951,Craig,So then just get a bigger bully to beat the bully up. 
16,5,Butterballs,73955,Craig,"Yeah, life sucks sometimes, but it'll pass. "
16,5,Butterballs,74159,Craig,Yeah. Boooo! 
16,7,Cartman Finds Love,74448,Craig,"Oh, we have a new cheerleader? "
16,7,Cartman Finds Love,74530,Craig,Where? 
16,8,Sarcastaball,74826,Craig,Hey yeah. 
16,9,Raising the Bar,75058,Craig,"Hey Tolkien. If you're gonna get Kyle to video that stuff for you, you should probably tell him the truth. "
16,13,A Scause For Applause,75982,Craig,"Cartman's right. If you care about fairness, Stan, then you really have to lose the bracelet. "
16,13,A Scause For Applause,76051,Craig,"It just looked like you cut it off, that's all. "
16,13,A Scause For Applause,76138,Craig,"We know, Mr. Mackey. We all have our Belarus bracelets too. [the kids raise their arms to prove it] "
