Season,Episode,Episode Title,Line,Character,Lines
3,14,The Red Badge of Gayness,20143,Butters,"Uh Topeka. We're raisin' all kinds of hell, see? [hands the message to Stan] Eh, it's probably the most fun I've had in several months. Wuwell, you gonna read your message or not? [Stan opens and reads the message. A Ken Burns effect sequence starts using a 19th century sepia image of Cartman as General Lee] "
3,14,The Red Badge of Gayness,20150,Butters,"Uh-uh, wuh-I ain't supposed to tell you that. If I told you that, well, why I'd be a, a no-good Yankee son of a bitch. "
3,14,The Red Badge of Gayness,20152,Butters,"Oh. O-oh, okay. "
4,1,The Tooth Fairy Tats 2000,21410,Butters,"[walks up] Heh-hey guys, uh, wu-what are you doin'? "
4,1,The Tooth Fairy Tats 2000,21412,Butters,"Oh. Heh, I got a loose tooth right here. [draws it from his pocket] "
4,1,The Tooth Fairy Tats 2000,21416,Butters,Yyep. Oo-one of mine came out not two hours ago. 
4,1,The Tooth Fairy Tats 2000,21418,Butters,"Wwell, heck no! Uh you can't have it. Why, I'm gonna stick it under-my pillow and get money from the tooth fairy. She gives me fifty cents a tooth. "
4,1,The Tooth Fairy Tats 2000,21420,Butters,"Well, uh, see ya, fellas. [walks away] "
4,1,The Tooth Fairy Tats 2000,21437,Butters,[wakes up] What the-? [rubs his eyes] Who's there? Who is that?! 
4,1,The Tooth Fairy Tats 2000,21439,Butters,"Hoh. Sorry, Miss Fairy. I didn't mean to gaze at you. I'm back to sleep now, see? [squeezes his eyelids shut] "
4,1,The Tooth Fairy Tats 2000,21441,Butters,"[as Cartman withdraws] Well, oh gosh, I, I didn't think you'd be so fat. "
4,1,The Tooth Fairy Tats 2000,21445,Butters,"Yuh, yu-yes ma'am! "
4,2,Cartman's Silly Hate Crime 2000,21761,Butters,Wuh-okay! You guys ready up there!? 
4,2,Cartman's Silly Hate Crime 2000,21763,Butters,"On your marks! Get set! Uh-go! [the teams head down the small hill, and Cartman's team finishes first] "
4,2,Cartman's Silly Hate Crime 2000,21788,Butters,"Yeah. Oo-oo-why, us men will show those skanky hos who's who! "
4,2,Cartman's Silly Hate Crime 2000,21896,Butters,"...Uuhh, I think Clyde is the next-fattest uh-kid. "
4,2,Cartman's Silly Hate Crime 2000,21936,Butters,"Well, uh-I sure do hate to, uh, to see my gender tuh, lose to a bunch o' women! "
4,2,Cartman's Silly Hate Crime 2000,21941,Butters,"Well, all that time we didn't understand what a... unique and magical ass it was. "
4,2,Cartman's Silly Hate Crime 2000,22094,Butters,"[steps into place with the starting flags] Huh-okay. Uh-ready, uhset,- "
4,2,Cartman's Silly Hate Crime 2000,22103,Butters,Okay. Everybody ready? On your marks. 
4,2,Cartman's Silly Hate Crime 2000,22105,Butters,"Uh-get set. Go! [lowers the flags, and the girls shove off] "
4,2,Cartman's Silly Hate Crime 2000,22122,Butters,"Yeah. Why, we sure-uh gave those skanky bitches what for! "
4,5,Cartman Joins NAMBLA,23156,Butters,"Well, uh I sure am, I guess. "
4,5,Cartman Joins NAMBLA,23159,Butters,"Well, my skin is ssspringtime sssoft, I suppose. "
4,5,Cartman Joins NAMBLA,23235,Butters,"Huh?? Uh-uh well, huh, why me? "
4,5,Cartman Joins NAMBLA,23237,Butters,"Well, sure, u-uh I'm a team player-uh, I guess. "
4,5,Cartman Joins NAMBLA,23239,Butters,Huh-you mean to expect me to go out there and let all those... huhu-horny old men... have their way with my fragile person?? Well just what team is this anyway?! 
4,5,Cartman Joins NAMBLA,23241,Butters,Well uuh-uuh-alright then. [heads for the door. Stan sees him out and Cartman closes the door] 
4,5,Cartman Joins NAMBLA,23244,Butters,"Well, alright men. Here, here I come. [puts his hands over his eyes and moves across the hall] I'm ready to take one for the team. [enters 1D.] "
4,6,Cherokee Hair Tampons,23301,Butters,"Hey, watch it! [Mr. Wyland looks down at the group] Hey, what are you doin'? [the kids back away to reveal Butters decorated, not the poster board. A sign hangs on him saying ""Get Well Kyle""] "
4,6,Cherokee Hair Tampons,23326,Butters,"Ho, I don't wanna! "
4,6,Cherokee Hair Tampons,23328,Butters,"Oh, uhuh alright, then. [starts to sing]  We're so sorry you're not feeling well We hope you're better soon. So we're bringing you some sunshine By, um, singing you this tune: [brings out a cane and dances] Everybody misses you And though we hate to cause a fuss We'd like to say, ""Get well soon!"" And ""Please don't die on us."" [pulls a rip cord and a bunch of balloons inflate automatically around him. Kyle babbles some more]   "
4,6,Cherokee Hair Tampons,23338,Butters,Can I go now? 
4,6,Cherokee Hair Tampons,23489,Butters,"Well, Clyde was gonna come too, but he, he said his mom was makin' tacos for dinner and Clyde likes tacos a whole lot. "
4,6,Cherokee Hair Tampons,23491,Butters,"Huh, where are we goin'? "
4,6,Cherokee Hair Tampons,23521,Butters,"Oh well, we're busted. [Cartman continues towards Fluffy, Ignoring the boys] "
4,6,Cherokee Hair Tampons,23527,Butters,"[""I hope it's not too bloody I'm wearin' my favorite pants. ""]"
4,7,Chef Goes Nanners,23733,Butters,Wwuhuh-o-kay! [hops off his chair. Wendy watches him leave] 
4,8,Something You Can Do with Your Finger,24016,Butters," [holds two fingers on his right hand up to indicate a hopping bunny] Little Bunny Foo-Foo hoppin' through the forest [scoops up imaginary mice, makes two fists, and bops the right one with the left] Scoopin' up the field mice and boppin' 'em on the head [shimmies down with hands outstretched. The auditors look half-asleep] Down came a white angel and she said [the angel (left finger) reprimands the bunny] ""Little Bunny Foo-Foo, I don't wanna see you [the piano player seems familiar. The angle bops the bunny] Scoopin' up the field mice and boppin' 'em on the head"" So now I'm gonna turn you into a worm, mbuh, mBunny Foo-Foo... Eh, beh-POOF [slaps his right hand with his left, and one finger goes down, leaving a worm] Little Wormy Foo-Foo crawlin' through the forest Gettin scooped up by the field mice who mah-m then they bopped 'im on the head [grins, then does a little kick forward]   "
4,8,Something You Can Do with Your Finger,24018,Butters,"Ah, I can do it again. "
4,8,Something You Can Do with Your Finger,24020,Butters,"Ahah-oo well, alright then. [walks off to his left, unsure] "
4,9,Do the Handicapped Go to Hell?,24443,Butters,"Uhwell, uhwhat are we eatin' then? "
4,9,Do the Handicapped Go to Hell?,24448,Butters,Huh-I can't whistle if I eat too many crackers. 
4,9,Do the Handicapped Go to Hell?,24503,Butters,[rushes in with Timmy and Tolkien] Eyou guys! Eyou guys! Uh we just thought of somethin'! 
4,9,Do the Handicapped Go to Hell?,24505,Butters,"Uhwell, uh what about the handicapped kid, uh-Timmy? "
4,9,Do the Handicapped Go to Hell?,24508,Butters,"No! I mean, poor Timmy's gonna go to hell! He can't confess his sins, 'cause all he can say is his name! "
4,9,Do the Handicapped Go to Hell?,24673,Butters,Uh us too. Uh we saw a picture of a naked lady. We could see her whole beaver. 
4,9,Do the Handicapped Go to Hell?,24678,Butters,He had sins that he didn't confess! 
4,9,Do the Handicapped Go to Hell?,24705,Butters,"Hey, there's a window in the back that's usually open. [the kids go around to the back of the church, find the window, and climb in] "
4,10,Probably,24746,Butters,He had sins that he didn't confess! 
4,10,Probably,24967,Butters,Huh-Hallelujah! 
4,10,Probably,25096,Butters,Jesus! 
4,10,Probably,25104,Butters,"Uh, we can help Timmy learn how to ice-skate, too. "
4,11,Fourth Grade,25162,Butters,"Well, buh wuh when we pull our pants down, [turns to his left to demonstrate] should we stand frontways or back? I mean, do we show 'er our... behinds, or-ar our w-wieners? "
4,11,Fourth Grade,25164,Butters,"Uh-uh, maybe we could stand like this [shows his back to Stan and moves his right hand around], with our wieners pokin' through the back of our legs, you know, and give 'er a nice fruit bowl. "
4,11,Fourth Grade,25174,Butters,"Huhuh, look at all this stuff. "
4,11,Fourth Grade,25203,Butters,Huh-it sure was. 
4,11,Fourth Grade,25209,Butters,Oowuh how are we gonna do that? Does it hurt? [waves the suggestion off] I don't wanna do it if it hurts. Or if it... makes you get all sticky. 
4,11,Fourth Grade,25424,Butters,"Yeh-hah. They don't even realize that ""The Menagerie"" originally was the pilot and later got split up into two episodes, eh ha ha. Ha ha. [pauses to see if anyone responds] Hahahaha, eh the, eh the dumbasses. "
4,13,Helen Keller! The Musical,25866,Butters,['[a camera follows him to the auditorium at butt level another camera shows him entering the room] Hey you guys! We got a big problem! [rushes onto the stage] ']
4,13,Helen Keller! The Musical,25868,Butters,"The kindergartners! I just came from their dress rehearsal. Hoh, it's good, you guys. It's real good! "
4,13,Helen Keller! The Musical,25870,Butters,"They got Pilgrim outfits! And Indian ones, too! They've got singing and dancing and boy you've never seen such a show! Why, it's a Thanksgiving extravaganza! "
4,13,Helen Keller! The Musical,25996,Butters,"[""[a camera follows him to the auditorium at butt level another camera shows him entering the room] They've got special effects! [Jeffrey continues singing in the background] ""]"
4,13,Helen Keller! The Musical,25998,Butters,"The kindergartners! They've got amazing stage effects. Pyrotechnics and what have yous. Why, it's a regular feast for the eyes! "
4,13,Helen Keller! The Musical,26148,Butters,"...Wow, did you see that? They had a horse, too! "
4,15,Fat Camp,26446,Butters,Hey! Ours is still alive! 
4,15,Fat Camp,26499,Butters,I'll throw in a dollar! 
4,15,Fat Camp,26540,Butters,Huh-I'm in for five! 
4,15,Fat Camp,26544,Butters,"Uh-here. Uh-you can scoop it up in my R. Kelly thermos. [Kenny takes it and opens it up, then bends to scoop the vomit up into the thermos] "
4,15,Fat Camp,26756,Butters,Who-what's a hummer?? 
4,16,The Wacky Molestation Adventure,26923,Butters,"Hoh, hahh, can I- help you folks? "
4,16,The Wacky Molestation Adventure,26925,Butters,"Oh, well-l-l, uh, I'm the mec-hanic, I guess. Woh-what seems to be the problem? "
4,16,The Wacky Molestation Adventure,26927,Butters,"No, uh Craig's here, too. "
4,16,The Wacky Molestation Adventure,26929,Butters,"But he's playing Spaceman right now. Huh. Hey, Craig! [Craig exits the office wearing a space outfit complete with helmet] "
4,16,The Wacky Molestation Adventure,26932,Butters,"Huuuhhhh, no. "
4,16,The Wacky Molestation Adventure,26934,Butters,Phone here doesn't work. Haa-I'm afraid the only phone that does work... is over in Treasure Cove. 
4,16,The Wacky Molestation Adventure,26938,Butters,Uhh rrreeally are you sure? 
4,16,The Wacky Molestation Adventure,26940,Butters,"Oh, alright then. [to Craig] Uh, show 'em where it is. "
4,16,The Wacky Molestation Adventure,27069,Butters,"I think I found the problem, ma'am. A broken window roller-upper. "
4,16,The Wacky Molestation Adventure,27082,Butters,Oo what the heck are you talkin' about? 
4,16,The Wacky Molestation Adventure,27106,Butters,"Oh, I'm gonna be sacrificed to the Provider! "
4,16,The Wacky Molestation Adventure,27111,Butters,"I'm here for you, Provider! Uh, take me! [Tweek and the other three chain him up] "
4,16,The Wacky Molestation Adventure,27116,Butters,"Oh boy, here it comes! "
4,16,The Wacky Molestation Adventure,27122,Butters,"Hey, uh, what are you doin'?? Ha-I'm ready to give myself to Mr. Elway. "
4,16,The Wacky Molestation Adventure,27139,Butters,"Hey! Here they come! [the sound of a bus is heard. It pulls up and the parents pour out, beginning with the Broflovskis] "
4,16,The Wacky Molestation Adventure,27153,Butters,Oo-what the heck are you talkin' about? 
4,17,A Very Crappy Christmas,27281,Butters,"[behind a desk] Huh, well, okay. Now, don't expect too much with the budget you gave me. "
4,17,A Very Crappy Christmas,27283,Butters,"Well, alright. Here's a little paper construction of Santa Claus. [holds him up and moves him a bit] ""Ho ho ho, uh, there-a kid. Hu-uh, would you like some- t-hoys and stuff"" Hah, and uh, here's a little Jesus. [brings him forth] ""Hi there, Santa. I am the Light and the Way, and stuff."" [Santa] ""Uh, ho o-kay. That's good, I suppose."" Huh, and here's the cutout versions of you guys. [unfurls a large sheet which contains some mountains and spitting images of the four boys] "
4,17,A Very Crappy Christmas,27291,Butters,"Woh, ah, hey! I made a little cutout version of me, too! Ih in case you need it for your animated film. "
4,17,A Very Crappy Christmas,27294,Butters,"Uh-m, alright, alright then. [the door closes, and a few second later, he reaches into a top drawer and pulls out a Barbie cutout. In falsetto...] ""Oh, uh, hello, good-lookin'? What's your name?"" [moves the Butters cutout] ""Huh, Butters, ma'am."" [moves the Barbie cutout while in falsetto] ""Well, Butters, would you like to slap my- titties around?"" [moves the Butters cutout closer] ""Whoa! Well, uhuh"" [a smile of fantasy flashes across his face] ""Uh, no thanks, ma'am. Uh I, I'll get in trouble again."" [guiltily puts the cutout away.] "
5,1,It Hits the Fan,27582,Butters,"Oh, sorry, I can't. [Kyle is disappointed] They're gonna say ""shit"" on Cop Drama, and my mom and dad say I have to watch it with them so that I don't take it the wrong way. "
5,1,It Hits the Fan,27660,Butters,"[raises his hand] Uh, Ms. Choksondik, eh, can we say it in the expletive? Like, ""Oh, shit,"" or, ""shit on a shingle""? "
5,2,Cripple Fight,27947,Butters,"Hey, fellas! "
5,2,Cripple Fight,27949,Butters,"Boy, am I glad to see you guys! There's lots of kids here from other schools, and I don't know anybody. "
5,2,Cripple Fight,27986,Butters,"Yeah, well, he's the coolest kid with disabilities in the world! "
5,2,Cripple Fight,28108,Butters,"Oh, well, here he is. "
5,2,Cripple Fight,28115,Butters,[pause. Stan and Cartman look to him] We can't tell you. 
5,2,Cripple Fight,28117,Butters,"[approaches the kidney-shaped table and demonstrates] Oh, no. No. Oh, no. No! Oh no no! [Al is shocked at the implication] "
5,2,Cripple Fight,28144,Butters,"Hey! Why don't we have Jimmy do some stand-up comedy? Like at our bake sale, very much? "
5,2,Cripple Fight,28224,Butters,"Uh yeah, ah I think so. "
5,2,Cripple Fight,28245,Butters,Me neither. [the two Scoutmasters prepare to toss him out the doors] 
5,3,Super Best Friends,28251,Butters,"Uh this feller David Blaine. He's doin' magic tricks. Hey, where'd you get that ice cream? "
5,3,Super Best Friends,28291,Butters,I don't think I'm very happy. I always fall asleep to the sounds of my own screams.  
5,3,Super Best Friends,28293,Butters,And then I always get woken up in the morning by the sounds of my own screams. Do you think I'm unhappy? 
5,3,Super Best Friends,28313,Butters,"[Solemnly] I am prepared. [the barber takes the clippers and clips Butters' hair off in one swoop. The hair ends up on the floor in one piece] Hoh, jeez, eh it sure got cold in here. "
5,3,Super Best Friends,28320,Butters,"Ha-I'm not Kyle, I'm Butters. I thought you were Kyle. "
5,4,Scott Tenorman Must Die,28767,Butters,Wuh what are you gonna do? 
5,5,Terrance and Phillip: Behind the Blow,29000,Butters,"Wow, yuh-you guys ore gonna see Terrance and Phillip Live? "
5,6,Cartmanland,29475,Butters,Hoh. 
5,6,Cartmanland,29480,Butters,"Hoh boy, oh boy! [Clyde purchases his ticket] "
5,6,Cartmanland,29482,Butters,We're waitin' in line for the-ah spook house. 
5,6,Cartmanland,29484,Butters,"Well we wanna see the spook house. Uh well, we paid twenty-nine ninety five; we should be able to go in the spook house. [crosses his arms in disappointment] "
5,7,Proper Condom Use,29734,Butters,"Oh, jeez. Ah I don't wanna get the AIDS, fellas. "
5,7,Proper Condom Use,29742,Butters,"Uh what are we gonna do, huh? "
5,7,Proper Condom Use,29752,Butters,Ha-I'll be nine next week. 
5,7,Proper Condom Use,29765,Butters,"Fifty?? Uh, can't we just use the same one every day? "
5,7,Proper Condom Use,29797,Butters,"Nope. It looks like you're just supposed to roll it over your wiener. [takes a condom out and gives the bag it Kyle] ""If used properly, latex condoms are effective against pregnancy, AIDS and other studzes"" "
5,7,Proper Condom Use,29799,Butters,"How the heck should I know? [removes the wrapper from the condom] Why, it's just a little doughnut. [squeezes it a little] Hoh- it's all gooey. "
5,7,Proper Condom Use,29801,Butters,Ha-a how come I gotta go first? 
5,7,Proper Condom Use,29803,Butters,"Ma-a-a-a-a-a alright, man. [turns his back to the camera and drops his pants, then slips the condom on] O-o-o-o-h, it's sticky. "
5,7,Proper Condom Use,29805,Butters,"I don't even understand how this thing... ooh, wait. Oh, I see. [Cartman leans in for a better look] "
5,7,Proper Condom Use,29809,Butters,But it won't stay on. I- I need a rubber band or somethin'. 
5,7,Proper Condom Use,29811,Butters,"[rubber band snaps in place] Ow! Huhuh, ow! Okay, eh. [snap] Ow! There. Okay, I think it's on. "
5,7,Proper Condom Use,29813,Butters,...Pretty good. 
5,7,Proper Condom Use,29815,Butters,"Yeah, there ain't nothin' that's gettin' in my wiener through this thing? A-and it's even got a little reservoir at the end so you can... pee in it. "
5,7,Proper Condom Use,29883,Butters,"[lifts up his mask] Uh, me?? Huh, what the heck am I supposed to say? "
5,7,Proper Condom Use,29885,Butters,[lowers his mask and speaks into the mike. A deep raspy voice comes out] Just walk away. You can put a stop to all this. Just walk away and we will spare your lives. Just walk away. 
5,9,Osama bin Laden Has Farty Pants,30351,Butters,"[runs up] Uh, hey! [The boys jump, startled] How's it goin', fellas? "
5,9,Osama bin Laden Has Farty Pants,30353,Butters,"Huh, well, I'm just standin' around bein' a kid. Why? How come you're all wearing those spooky spaceman masks? "
5,9,Osama bin Laden Has Farty Pants,30356,Butters,"What?! [frightened] Oh, Jesus! I don't wanna get the 'thrax, fellas! Uh, what do I do? "
5,9,Osama bin Laden Has Farty Pants,30358,Butters,Stop breathin'? 
5,9,Osama bin Laden Has Farty Pants,30360,Butters,"Well. Alright, then. [takes in a big gulp of air and holds his breath hard. His head goes cock-eyed. A few seconds later, the bus pulls up. The kids on the bus and Ms. Crabtree wear gas masks as well. Officer Barbrady, wearing a gas mask, gets out of the bus to inspect the boys' backpacks. The boys, including Butters, line up before him, and he inspects Stan's backpack. He pokes at it in a few places and then gives it back to Stan. Butters begins turning blue] "
5,10,How to Eat with Your Butt,30707,Butters,"[in dress shirt and tie, holds out his palms] Ah, hang on a second. My mom said to make sure I look good this time in... the school pictures. [pulls out a comb and some gel, dabs the gel on the comb, and combs his hair back. Four strokes, and he's done] "
5,10,How to Eat with Your Butt,30739,Butters,Um-me?? Huh but I didn't do nothin'. 
5,10,How to Eat with Your Butt,30741,Butters,"But, buut, but but what hey! Wait a minute! [the others get their photos and review them] "
5,10,How to Eat with Your Butt,30743,Butters,"[catches up to Ms. Choksondik as she sits at her chair] Bu-but Teacher, I didn't mean to look stupid in my picture. Honest! "
5,10,How to Eat with Your Butt,30751,Butters,I tried to make a good picture. Honest. 
5,10,How to Eat with Your Butt,30753,Butters,"My mom? [turns around and walks out] Oh, sweet Jesus! "
5,10,How to Eat with Your Butt,30850,Butters,[opens his bedroom window and looks down] W-what? 
5,10,How to Eat with Your Butt,30853,Butters,"Ahah-I can't, fellas. Ah-I'm grounded for lookin' stupid in my school picture. "
5,10,How to Eat with Your Butt,30856,Butters,"Huh, but I told you mom: ah-I didn't mean to look... like a jackass, eh. It just happened. "
5,10,How to Eat with Your Butt,30858,Butters,No! That's just what I look like. See? 
5,10,How to Eat with Your Butt,30860,Butters,"I'm not makin' a face, mom! "
5,10,How to Eat with Your Butt,30865,Butters,Another week? [turns around and drops down] I hate my stupid face. 
5,10,How to Eat with Your Butt,30983,Butters,['[opens his windows has a paper bag over his head] Hehyeah? ']
5,10,How to Eat with Your Butt,30985,Butters,"Aw gee, thah-at sounds swell, fellas, but I can't go 'cause I'm still havin' behavioral problems. "
5,10,How to Eat with Your Butt,30987,Butters,"Uh, my parents are makin' me wear this paper bag until I learn... to stop makin' silly faces all the time. They've really had it up to [raises his hand high] here with me. "
5,10,How to Eat with Your Butt,30989,Butters,"[hops down to the floor] I sure am, Dad! "
5,10,How to Eat with Your Butt,30991,Butters,"[removes the bag] Thanks, Dad! Ah I'm sorry I was bad- "
5,10,How to Eat with Your Butt,30993,Butters,"Hububut Dad, ah I didn't lick a- "
5,10,How to Eat with Your Butt,30995,Butters,I'm not wearin'  makeup Dad! I uh- 
5,10,How to Eat with Your Butt,30997,Butters,"[subdued] Yes, sir. [slips the bag over his head again] "
5,12,Here Comes the Neighborhood,31396,Butters,"...And so, just like in nature, ah I can add the mixture into the volcano and... [throws his head back, closes his eyes, and chants] O Pele! God of Fire! Show us you uh- [the belching volcano draws his attention as it coughs up the ""lava""] Aw, it's all uh g-gooey. "
5,12,Here Comes the Neighborhood,31398,Butters,"Ah, thank you, Ms. Choksondik! [wheels his experiment back to his desk] I got a check. That's like a C! "
5,12,Here Comes the Neighborhood,31428,Butters,Yeah. And their own sprinkler system. You don't think you're rich? [zoom in on Tolkien's face as he realizes they may be right] 
5,12,Here Comes the Neighborhood,31737,Butters,They sure do. 
5,12,Here Comes the Neighborhood,31758,Butters,"[walks past Tolkien, behind Pip] Heh yeah, later, puss. "
5,13,Kenny Dies,31802,Butters,"[rushing up to them] Hehehey, fellas! Ah, hey fellas! "
5,13,Kenny Dies,31804,Butters,Eric says you gotta come to his house right away. 
5,13,Kenny Dies,31806,Butters,"Oh, ah, well, he knew you'd say that, so, he told me to tell you that you don't wanna miss this. "
5,13,Kenny Dies,31808,Butters,"Yeah, he ah knew you'd say that, too, so he said t'say, uh, up your ass, Jew. [the boys stop laughing and look at him] Yeah. "
