Season,Episode,Episode Title,Line,Character,Lines
1,1,Cartman Gets an Anal Probe,263,Kyle,If you Visitors can hear me- 
1,1,Cartman Gets an Anal Probe,266,Kyle,"-bring me back my little brother, God damnit! "
1,1,Cartman Gets an Anal Probe,270,Kyle,Give me back my brother! 
1,1,Cartman Gets an Anal Probe,273,Kyle,You bastards! Come back here! Coomme baack! 
1,1,Cartman Gets an Anal Probe,275,Kyle,"Damn it, we were so close! "
1,1,Cartman Gets an Anal Probe,283,Kyle,"Now do you believe us, Cartman? "
1,1,Cartman Gets an Anal Probe,285,Kyle,"Cartman, they killed Kenny! "
1,1,Cartman Gets an Anal Probe,291,Kyle,"He's dead, Cartman! "
1,1,Cartman Gets an Anal Probe,294,Kyle,"Go on and go home, you fat chicken! "
1,1,Cartman Gets an Anal Probe,296,Kyle,"You're all I have left, Stan. "
1,1,Cartman Gets an Anal Probe,298,Kyle,"You can't! Poor Ike must be so scared, up there all alone. You gotta help me, dude! "
1,1,Cartman Gets an Anal Probe,302,Kyle,Rats. 
1,1,Cartman Gets an Anal Probe,326,Kyle,"Well, it looks like she's not going to show up, Stan. Let's go look for the Visitors now. "
1,1,Cartman Gets an Anal Probe,332,Kyle,"You can't talk to Stan, Wendy. He throws up when you do. "
1,1,Cartman Gets an Anal Probe,337,Kyle,"Look, can you guys just get down to business so we can go find my little brother? "
1,1,Cartman Gets an Anal Probe,339,Kyle,Just make sweet love down by the fire. 
1,1,Cartman Gets an Anal Probe,359,Kyle,...and now I have to go home without him and my parents are going to have me killed. 
1,1,Cartman Gets an Anal Probe,361,Kyle,Why? 
1,1,Cartman Gets an Anal Probe,363,Kyle,"Hey. You're right, Wendy. Come on, Stan, we have to go get Cartman. [He moves out.] "
1,1,Cartman Gets an Anal Probe,379,Kyle,"Come on Eric, we can go play at the bus stop. "
1,1,Cartman Gets an Anal Probe,391,Kyle,How come the Visitors aren't coming for him? 
1,1,Cartman Gets an Anal Probe,395,Kyle,"Yeah! All you have to do is fart some more, Cartman, and the Visitors are sure to come! "
1,1,Cartman Gets an Anal Probe,397,Kyle,Sure you do! 
1,1,Cartman Gets an Anal Probe,401,Kyle,"Fart, damn you! "
1,1,Cartman Gets an Anal Probe,407,Kyle,"Whoa, look at that. "
1,1,Cartman Gets an Anal Probe,422,Kyle,"Uh, uh... "
1,1,Cartman Gets an Anal Probe,424,Kyle,"Vi, Visitors, this morning you took my brother, Ike. He's the little freckled kid that looks like a football. At first, I was happy you took him away. But I've learned something today. That having a little brother... i- is a pretty special thing. "
1,1,Cartman Gets an Anal Probe,426,Kyle,"Ah, heck, Mr. Visitors, I'm just a kid all alone in this crazy world, but if you could find it in your hearts or whatever you have, to give my brother back to me, it sure would make my life brighter again. "
1,1,Cartman Gets an Anal Probe,428,Kyle,Did it work? 
1,1,Cartman Gets an Anal Probe,430,Kyle,"Hey, you scrawny-eyed shits, what the fuck is wrong with you?! You must be some kind of fucking asshole to be able to ignore a crying child! "
1,1,Cartman Gets an Anal Probe,432,Kyle,You know what you fuckers like! You like to fuck! And shit! And fuck! And fuck! And fuck! 
1,1,Cartman Gets an Anal Probe,436,Kyle,"Ike, jump down, now! For the love of God, Ike, jump! "
1,1,Cartman Gets an Anal Probe,441,Kyle,"Come on, Ike! I promise I'll be nice to you from now on! "
1,1,Cartman Gets an Anal Probe,448,Kyle,Ike! 
1,1,Cartman Gets an Anal Probe,451,Kyle,Ike! Do your impersonation of David Caruso's career! 
1,1,Cartman Gets an Anal Probe,460,Kyle,"Yeah. Boy, am I glad to see you, Ike. "
1,1,Cartman Gets an Anal Probe,468,Kyle,"Come on, Ike, we can make it just in time for dinner. [They leave.] "
1,1,Cartman Gets an Anal Probe,489,Kyle,"Yeah, we're running out of friends. "
1,1,Cartman Gets an Anal Probe,500,Kyle,"Wow Cartman, the Visitors dropped you off just in time to go to school. "
1,1,Cartman Gets an Anal Probe,506,Kyle,"Cartman, you do have pinkeye! "
1,2,Weight Gain 4000,509,Kyle,"Hey Stan, did you see that rainbow this morning? "
1,2,Weight Gain 4000,512,Kyle,Nobody hates rainbows. 
1,2,Weight Gain 4000,517,Kyle,Rainbows are those little arches of color that show up during a rainstorm. 
1,2,Weight Gain 4000,521,Kyle,"No, what marches in, crawls up your leg and bites the inside of your ass? "
1,2,Weight Gain 4000,534,Kyle,"Wow, what did you write about Cartman? "
1,2,Weight Gain 4000,537,Kyle,What was your paper about Wendy? 
1,2,Weight Gain 4000,544,Kyle,Kathie Lee is coming to South Park?! 
1,2,Weight Gain 4000,572,Kyle,"Wow, are you gonna do it? "
1,2,Weight Gain 4000,666,Kyle,"What the hell is wrong with you, Cartman? Haven't you noticed the three feet of snow on the ground? "
1,2,Weight Gain 4000,671,Kyle,"Yeah, they're almost as big as his mom's. "
1,2,Weight Gain 4000,677,Kyle,"Bulk up to what, fat-ass? "
1,2,Weight Gain 4000,726,Kyle,"Whoa, Cartman. Talk about wide load. "
1,2,Weight Gain 4000,729,Kyle,"You're not filling out nicely, you're fatter than ever! "
1,2,Weight Gain 4000,731,Kyle,"Cartman, you're such a fat ass that when you walk down the street people go ""God damn it, that's a big fat ass!"" "
1,2,Weight Gain 4000,782,Kyle,I don't think they're going to be able to get all of you in frame Cartman. 
1,2,Weight Gain 4000,784,Kyle,Stop who? 
1,2,Weight Gain 4000,793,Kyle,"Uh oh, we're losing him. "
1,2,Weight Gain 4000,855,Kyle,"[gasps] Oh my God, they killed Kenny! You bastards! "
1,2,Weight Gain 4000,859,Kyle,"Hey, come back! We didn't even get to do our play. "
1,2,Weight Gain 4000,894,Kyle,"Not Cartman, he gets to be on TV anyway. "
1,3,Volcano,908,Kyle,"Ready to go hunting, Cartman? "
1,3,Volcano,923,Kyle,[In a slight falsetto.] Don't get scared up in the mountains Cartman. 
1,3,Volcano,937,Kyle,I like chocolate milk. 
1,3,Volcano,952,Kyle,"Wow, that'd be cool. "
1,3,Volcano,958,Kyle,What do you mean? 
1,3,Volcano,974,Kyle,I guess so. 
1,3,Volcano,976,Kyle,What?! 
1,3,Volcano,984,Kyle,Shoot it Stan. 
1,3,Volcano,1000,Kyle,"Hey, what's that? "
1,3,Volcano,1055,Kyle,You were scared Cartman! you almost peed your pants! 
1,3,Volcano,1060,Kyle,"No, No thanks, that stuff tastes like pee. "
1,3,Volcano,1070,Kyle,"Shut up, Cartman! You can't scare anybody! "
1,3,Volcano,1077,Kyle,Deformed how? 
1,3,Volcano,1080,Kyle,A knife. 
1,3,Volcano,1084,Kyle,"Patrick Duffy? Damn it Cartman, that's not scary! "
1,3,Volcano,1087,Kyle,"Yeah, give me that flashlight. "
1,3,Volcano,1091,Kyle,What is that? 
1,3,Volcano,1094,Kyle,"Gosh, I hope he doesn't cut me with his celery hand. "
1,3,Volcano,1103,Kyle,"Stan, Stan, wake up! "
1,3,Volcano,1105,Kyle,I don't know where Cartman is. I think something took him away. 
1,3,Volcano,1107,Kyle,They're out fishing with Kenny. 
1,3,Volcano,1109,Kyle,"Well Stan, you want to know what I think? "
1,3,Volcano,1151,Kyle,Look! 
1,3,Volcano,1154,Kyle,"Dude, it's Scuzzlebutt! Cartman wasn't lying. "
1,3,Volcano,1178,Kyle,"[Sees Cartman still dressed as Scuzzlebutt] Look, up there. "
1,3,Volcano,1210,Kyle,"[Hushed.] Kill it, Stan. Kill it. [Normally.] Come on Stan, kill it. "
1,3,Volcano,1222,Kyle,Whoa! 
1,3,Volcano,1226,Kyle,"Oh my God, they killed Kenny! "
1,3,Volcano,1251,Kyle,Oh my God! Look at his leg! 
1,3,Volcano,1263,Kyle,Aaaaah! 
1,3,Volcano,1277,Kyle,"Hey look, Kenny's okay. "
1,3,Volcano,1296,Kyle,"Yeah, make up your mind, dude! "
1,3,Volcano,1305,Kyle,"Dude, I don't understand hunting at all. "
1,4,Big Gay Al's Big Gay Boat Ride,1309,Kyle,"Hey, where's the school bus? We're gonna be late for football practice. "
1,4,Big Gay Al's Big Gay Boat Ride,1312,Kyle,[Looking] Who's that? 
1,4,Big Gay Al's Big Gay Boat Ride,1314,Kyle,Wow! Cool! 
1,4,Big Gay Al's Big Gay Boat Ride,1325,Kyle,"You're on, dude! "
1,4,Big Gay Al's Big Gay Boat Ride,1338,Kyle,I think the other dog's the one that's confused. 
1,4,Big Gay Al's Big Gay Boat Ride,1347,Kyle,Who's Middle Park? 
1,4,Big Gay Al's Big Gay Boat Ride,1384,Kyle,"Hey Stan, isn't that your dog? "
1,4,Big Gay Al's Big Gay Boat Ride,1431,Kyle,You're gonna need to kick more ass than that to beat the Cowboys. 
1,4,Big Gay Al's Big Gay Boat Ride,1446,Kyle,Did it work? 
1,4,Big Gay Al's Big Gay Boat Ride,1478,Kyle,Ooh-la-la. 
1,4,Big Gay Al's Big Gay Boat Ride,1486,Kyle,Who cares if your dog is gay? Maybe it's not that bad. 
1,4,Big Gay Al's Big Gay Boat Ride,1490,Kyle,"Well, maybe Mr. Garrison is wrong. You should ask somebody else. "
1,4,Big Gay Al's Big Gay Boat Ride,1506,Kyle,What'd he say? 
1,4,Big Gay Al's Big Gay Boat Ride,1510,Kyle,"Come on dude, we have to get to practice. "
1,4,Big Gay Al's Big Gay Boat Ride,1517,Kyle,"Uh, Chef? "
1,4,Big Gay Al's Big Gay Boat Ride,1519,Kyle,Chef. 
1,4,Big Gay Al's Big Gay Boat Ride,1521,Kyle,Chef! 
1,4,Big Gay Al's Big Gay Boat Ride,1563,Kyle,What's the matter dude? 
1,4,Big Gay Al's Big Gay Boat Ride,1576,Kyle,"Wow, it's been like two days. "
1,4,Big Gay Al's Big Gay Boat Ride,1579,Kyle,"We'll help you look for him after the game, Stan. "
1,4,Big Gay Al's Big Gay Boat Ride,1581,Kyle,You what?! 
1,4,Big Gay Al's Big Gay Boat Ride,1613,Kyle,But I never practiced quarterback. 
1,4,Big Gay Al's Big Gay Boat Ride,1637,Kyle,"Cartman, you hike me the ball, then somebody run, and I'll throw it or something. Ready?! "
1,4,Big Gay Al's Big Gay Boat Ride,1643,Kyle,"Set, set. "
1,4,Big Gay Al's Big Gay Boat Ride,1645,Kyle,Damn it Cartman! 
1,4,Big Gay Al's Big Gay Boat Ride,1647,Kyle,Cartman farted! 
1,4,Big Gay Al's Big Gay Boat Ride,1650,Kyle,No way dude! 
1,4,Big Gay Al's Big Gay Boat Ride,1653,Kyle,"Ah, dude, weak. "
1,4,Big Gay Al's Big Gay Boat Ride,1655,Kyle,Hike! 
1,4,Big Gay Al's Big Gay Boat Ride,1683,Kyle,"Hut, hut. "
1,4,Big Gay Al's Big Gay Boat Ride,1709,Kyle,"[gasps] Oh my God, they killed Kenny! You bastards! "
1,4,Big Gay Al's Big Gay Boat Ride,1757,Kyle,Hike! 
1,4,Big Gay Al's Big Gay Boat Ride,1778,Kyle,"Hey Stan! Ah, I'm open, I think! "
1,4,Big Gay Al's Big Gay Boat Ride,1782,Kyle,Oof. 
1,5,An Elephant Makes Love to a Pig,1840,Kyle,"Yeah, but that sucks, to get your butt kicked by a girl, Stan. "
1,5,An Elephant Makes Love to a Pig,1846,Kyle,You mean this one? 
1,5,An Elephant Makes Love to a Pig,1848,Kyle,He's my new pet elephant. 
1,5,An Elephant Makes Love to a Pig,1850,Kyle,"I got it mail ordered from Africa. The ad said it would take 4 to 6 weeks, but it only took three. "
1,5,An Elephant Makes Love to a Pig,1852,Kyle,"No it's not cool! My mom won't let me keep him in the house. She says he's too big, and that his poop is bigger than our couch. "
1,5,An Elephant Makes Love to a Pig,1858,Kyle,"Uh, oh, this, this is, the new retarded kid. "
1,5,An Elephant Makes Love to a Pig,1861,Kyle,"Boy, it looks like you're not welcome anywhere elephant. See ya. "
1,5,An Elephant Makes Love to a Pig,1869,Kyle,Mr. Garrison? 
1,5,An Elephant Makes Love to a Pig,1871,Kyle,"With genetic engineering, can you make an elephant smaller? "
1,5,An Elephant Makes Love to a Pig,1873,Kyle,That's it. I'm going to combine my elephant with a pot-bellied pig and make...pot-bellied elephants. 
1,5,An Elephant Makes Love to a Pig,1875,Kyle,"They'd be smart like elephants, but small like pigs. "
1,5,An Elephant Makes Love to a Pig,1880,Kyle,"Shut up Terrance, we can geneti-cal engineer anything we want. "
1,5,An Elephant Makes Love to a Pig,1882,Kyle,I'll bet you can't. 
1,5,An Elephant Makes Love to a Pig,1888,Kyle,Genetic Engineering Ranch! Sweet! 
1,5,An Elephant Makes Love to a Pig,1890,Kyle,We can use Cartman's pig. 
1,5,An Elephant Makes Love to a Pig,1892,Kyle,"We're not gonna hurt her, we just need some of her blood. "
1,5,An Elephant Makes Love to a Pig,1921,Kyle,Ready to go Stan? 
1,5,An Elephant Makes Love to a Pig,1923,Kyle,To the Genetical Engineering Ranch. 
1,5,An Elephant Makes Love to a Pig,1924,Kyle,We got Cartman's pig so we can splice its genes with my elephant's. 
1,5,An Elephant Makes Love to a Pig,1928,Kyle,Why's your sister so mean to you dude? 
1,5,An Elephant Makes Love to a Pig,1934,Kyle,This must be it. 
1,5,An Elephant Makes Love to a Pig,1937,Kyle,"No, Cartman, we're going in there and splicing Fluffy and my elephant together. "
1,5,An Elephant Makes Love to a Pig,1939,Kyle,It's just a stupid pig. 
1,5,An Elephant Makes Love to a Pig,1944,Kyle,"What the hell would you know you fat sweaty mongoloid, you never get higher than a 'D'! "
1,5,An Elephant Makes Love to a Pig,1946,Kyle,"There's no Jews in San Francisco, you retard! "
1,5,An Elephant Makes Love to a Pig,1951,Kyle,Uh... yeah... we want to crossbreed an elephant with a pig. 
1,5,An Elephant Makes Love to a Pig,1953,Kyle,"No, no, no. We want to make little pot-bellied elephants that people can keep in their houses as pets. "
1,5,An Elephant Makes Love to a Pig,1960,Kyle,How does that make the world better? 
1,5,An Elephant Makes Love to a Pig,1966,Kyle,"Well, what about our pot-bellied elephant? "
1,5,An Elephant Makes Love to a Pig,1968,Kyle,Which song is that? 
1,5,An Elephant Makes Love to a Pig,1975,Kyle,"Wait, what are you taking Stan's blood for? "
1,5,An Elephant Makes Love to a Pig,1977,Kyle,Watch out Stan! Genetic engineers are crazy. 
1,5,An Elephant Makes Love to a Pig,1998,Kyle,No! We're already halfway done. 
1,5,An Elephant Makes Love to a Pig,2002,Kyle,It's more than you've got! 
1,5,An Elephant Makes Love to a Pig,2005,Kyle,Oh my God! They cloned a foot. 
1,5,An Elephant Makes Love to a Pig,2013,Kyle,Hey Chef. 
1,5,An Elephant Makes Love to a Pig,2017,Kyle,"We need to genetically engineer our pig and an elephant, but their genes won't splice. "
1,5,An Elephant Makes Love to a Pig,2020,Kyle,I told you guys. 
1,5,An Elephant Makes Love to a Pig,2022,Kyle,You hear that dudes? We'll be rich! 
1,5,An Elephant Makes Love to a Pig,2032,Kyle,"We've got work to do Stan, I think it takes a while for an elephant to get drunk. "
1,5,An Elephant Makes Love to a Pig,2037,Kyle,"Yeah Stan, she's just a girl. "
1,5,An Elephant Makes Love to a Pig,2042,Kyle,"Stan, you can use family love as a weapon against Shelly. The next time she's gonna kick your ass, just tell her, ""Shelly, you're my sister, and I love you."" "
1,5,An Elephant Makes Love to a Pig,2045,Kyle,"Try it. We'll see you in a while, we got to go get Cartman's pig. "
1,5,An Elephant Makes Love to a Pig,2047,Kyle,Come on Kenny. 
1,5,An Elephant Makes Love to a Pig,2069,Kyle,"Come on elephant, keep drinking. "
1,5,An Elephant Makes Love to a Pig,2072,Kyle,Dammit! This is never gonna work. 
1,5,An Elephant Makes Love to a Pig,2075,Kyle,"Rotten, they're both really drunk, but the won't have sex. "
1,5,An Elephant Makes Love to a Pig,2088,Kyle,Hey look! It's working. 
1,5,An Elephant Makes Love to a Pig,2091,Kyle,Aah! 
1,5,An Elephant Makes Love to a Pig,2115,Kyle,Aren't they ever gonna wake up? 
1,5,An Elephant Makes Love to a Pig,2117,Kyle,I thought you said the wonder of Mother Nature was a beautiful thing. 
1,5,An Elephant Makes Love to a Pig,2126,Kyle,"Hey, how do we know if she's pregnant? "
1,5,An Elephant Makes Love to a Pig,2128,Kyle,Couple of days? But Terrance is going to have his human clone by tomorrow. 
1,5,An Elephant Makes Love to a Pig,2140,Kyle,Is he bigger than a regular clone? 
1,5,An Elephant Makes Love to a Pig,2154,Kyle,How big do you think he is? 
1,5,An Elephant Makes Love to a Pig,2156,Kyle,"Come on Stan, don't you even know where you would go? "
1,5,An Elephant Makes Love to a Pig,2176,Kyle,"Come on, let's go! "
1,5,An Elephant Makes Love to a Pig,2184,Kyle,"Wait, Stan, there he goes. "
1,5,An Elephant Makes Love to a Pig,2187,Kyle,He recognizes you dude. 
1,5,An Elephant Makes Love to a Pig,2191,Kyle,What should we do with him? 
1,5,An Elephant Makes Love to a Pig,2218,Kyle,"Oh my God, they killed Kenny! You bastards! "
1,5,An Elephant Makes Love to a Pig,2224,Kyle,"Yeah Stan, we have to go find out if Cartman's pig is pregnant or not. See ya. [Leaves.] "
1,5,An Elephant Makes Love to a Pig,2245,Kyle,"Well, our pig hasn't given birth yet, but she should anytime now. "
1,5,An Elephant Makes Love to a Pig,2256,Kyle,"Does it look like a pig, or an elephant? "
1,6,Death,2320,Kyle,"Dude, it's Terrance & Phillip. "
1,6,Death,2328,Kyle,But everybody watches Terrance & Phillip. 
1,6,Death,2349,Kyle,Ow! What the hell was that for?! 
1,6,Death,2352,Kyle,Well I didn't have her do it. She did it on her own. 
1,6,Death,2391,Kyle,"Well, then you should. I think that a person has a right to die if they wanna. "
1,6,Death,2393,Kyle,"Yeah, there's this guy named Jack Leborkian that goes around and murders people that ask him to, and he doesn't get in any trouble at all. "
1,6,Death,2405,Kyle,But won't your grandpa be there? 
1,6,Death,2418,Kyle,"Well, yeah, but what if the grandpa wants to die, cause he's really old, and he's just asking for help? "
1,6,Death,2467,Kyle,"I'm telling you, it's okay. Maybe you should ask the Lord for guidance. "
1,6,Death,2500,Kyle,"Yeah, hey, do you think we'll get in trouble for watching it? "
1,6,Death,2503,Kyle,"Don't call my mom a bitch, Cartman! "
1,6,Death,2565,Kyle,"Dude, this is sweet, not having parents around. "
1,6,Death,2578,Kyle,What are they doing in there? 
1,6,Death,2616,Kyle,"Yep, all done. "
1,6,Death,2621,Kyle,"Yeah, stupid! "
1,6,Death,2643,Kyle,"Well, it, it looks like... "
1,6,Death,2653,Kyle,Why is Death coming after us? 
1,6,Death,2661,Kyle,What are we gonna do? 
1,6,Death,2678,Kyle,"Yeah, I think that parents only get so offended by television because the rely on it as a babysitter, and the sole educator of their kids. "
1,6,Death,2680,Kyle,Totally dude. 
1,6,Death,2685,Kyle,"Quick, jump through the window. "
1,6,Death,2695,Kyle,Don't let him touch you! You die if he touches you! 
1,6,Death,2740,Kyle,"Oh my God, they killed Kenny. You Bastard!!! "
1,6,Death,2777,Kyle,"Hey Stan, now that Terrance & Phillip has been taken off the air, what are we going to do for entertainment? "
1,6,Death,2780,Kyle,"Hey, why don't we watch some of those porno movie thingies? "
1,7,Pinkeye,2800,Kyle,You bastards! 
1,7,Pinkeye,2802,Kyle,It looks like a UFO. 
1,7,Pinkeye,2808,Kyle,"Dude, it can't be cooler than mine. "
1,7,Pinkeye,2830,Kyle,"Ha ha, you look like a pansy. "
1,7,Pinkeye,2832,Kyle,"What uh, what are you supposed to be? "
1,7,Pinkeye,2834,Kyle,Hehe. Why the hell did you dress up like Raggedy Andy dude? 
1,7,Pinkeye,2836,Kyle,No way dude. I'm gonna win the costume contest with this sweet Chewbacca costume. 
1,7,Pinkeye,2838,Kyle,Wow! Cool! 
1,7,Pinkeye,2841,Kyle,Cartman! What kind of costume is that? 
1,7,Pinkeye,2845,Kyle,No it's not cool! 
1,7,Pinkeye,2850,Kyle,Hehe. Sissy. 
1,7,Pinkeye,2855,Kyle,You forgot to wear a costume Kenny. 
1,7,Pinkeye,2857,Kyle,"Yeah, why's your family so poor Kenny? "
1,7,Pinkeye,2882,Kyle,Just wait till everyone sees my sweet Chewbacca costume. They're gonna be so jealous... 
1,7,Pinkeye,2885,Kyle,Everyone came as Chewbacca?! 
1,7,Pinkeye,2890,Kyle,Dammit! 
1,7,Pinkeye,2907,Kyle,"Dude, dressing up like Hitler is not badass! "
1,7,Pinkeye,2909,Kyle,Wookies don't live on Endor! 
1,7,Pinkeye,2911,Kyle,Well at least my mom's not on the cover of Crack Whore magazine! 
1,7,Pinkeye,2920,Kyle,I'm never gonna win that two tons of candy looking like everybody else! 
1,7,Pinkeye,2933,Kyle,I'm gonna make a new costume during recess. I can still win that candy. 
1,7,Pinkeye,2935,Kyle,Aren't you hungry Kenny? 
1,7,Pinkeye,2963,Kyle,"[Pleased.] Oh, good. Kenny's back to normal. "
1,7,Pinkeye,2997,Kyle,Check this out! 
1,7,Pinkeye,3000,Kyle,I'm the whole solar system! The planets even all revolve the right way. That tub of candy is as good as mine! 
1,7,Pinkeye,3007,Kyle,"Dude, I thought she was dead. "
1,7,Pinkeye,3014,Kyle,"What?! But she looks just like everybody else. Up yours, Tina Yothers! "
1,7,Pinkeye,3050,Kyle,Hey dudes. 
1,7,Pinkeye,3054,Kyle,Check. 
1,7,Pinkeye,3057,Kyle,What's that? 
1,7,Pinkeye,3063,Kyle,You still didn't get a costume Kenny? 
1,7,Pinkeye,3182,Kyle,"Well, not really, except that Kenny keeps eating people's brains. "
1,7,Pinkeye,3185,Kyle,If everyone is turned into zombies... 
1,7,Pinkeye,3189,Kyle,"Chef, you've gotta help us! "
1,7,Pinkeye,3198,Kyle,"Yeah, I'm scared. "
1,7,Pinkeye,3204,Kyle,I found it! I found it! 
1,7,Pinkeye,3207,Kyle,"See Cartman, your mom is on the cover. "
1,7,Pinkeye,3226,Kyle,Chef!!! 
1,7,Pinkeye,3238,Kyle,But the zombies are coming! 
1,7,Pinkeye,3249,Kyle,There's a bunch of zombies here! 
1,7,Pinkeye,3260,Kyle,"Uh, okay. Then what? "
1,7,Pinkeye,3265,Kyle,"Original zombie? Well, how the hell do we know who the original zombie is?! "
1,7,Pinkeye,3268,Kyle,"Wait a minute, that thing landed on Kenny, and they took him to the mortuary. "
1,7,Pinkeye,3273,Kyle,Oh my God! I killed Kenny! You bastard! 
1,7,Pinkeye,3277,Kyle,It's working! They're turning back to normal. 
1,7,Pinkeye,3288,Kyle,"Yeah, he was too young to be taken from us. "
1,7,Pinkeye,3293,Kyle,"...No, dude, that's Christmas. "
1,7,Pinkeye,3295,Kyle,Costumes and candy. 
1,7,Pinkeye,3299,Kyle,"We can eat it at Cartman's house, and see more naughty pictures of his mom. "
1,8,Starvin' Marvin,3311,Kyle,Yeah! 
1,8,Starvin' Marvin,3325,Kyle,"Oh, cool. "
1,8,Starvin' Marvin,3329,Kyle,"Sally Struthers, dude. She used to be on Full House. "
1,8,Starvin' Marvin,3333,Kyle,"Yeah, she's fatter than Cartman. "
1,8,Starvin' Marvin,3343,Kyle,Did they say if it's waterproof? 
1,8,Starvin' Marvin,3347,Kyle,What did she say? 
