Season,Episode,Episode Title,Line,Character,Lines
1,3,Volcano,1086,Stan,"Cartman, you suck at telling scary stories. "
1,3,Volcano,1092,Stan,Maybe it's Scuzzlebutt coming to weave us into wicker baskets. 
1,3,Volcano,1104,Stan,"What, dude? "
1,3,Volcano,1106,Stan,Where's my Uncle Jimbo and Ned? 
1,3,Volcano,1108,Stan,"With Kenny? But, but this is supposed to be my camping trip. Why do they like Kenny so much? Doesn't he like me anymore? "
1,3,Volcano,1110,Stan,What? 
1,3,Volcano,1119,Stan,"Uncle Jimbo, Cartman's missing! "
1,3,Volcano,1121,Stan,Yeah. 
1,3,Volcano,1181,Stan,Does it have Patrick Duffy for a leg? 
1,3,Volcano,1185,Stan,No! 
1,3,Volcano,1187,Stan,I can do it Uncle Jimbo. I want to bag that animal! 
1,3,Volcano,1208,Stan,I'm gonna bag Scuzzlebutt. Then we'll see who's the little bastard. 
1,3,Volcano,1211,Stan,"Ah, damn it, I can't do it! "
1,3,Volcano,1215,Stan,Cartman? 
1,3,Volcano,1265,Stan,"Whoa, he built a wicker basket. "
1,3,Volcano,1288,Stan,"I did it, I did it, I finally killed something. "
1,3,Volcano,1292,Stan,"Hey, that was easy! "
1,3,Volcano,1295,Stan,What?! Why?! 
1,3,Volcano,1298,Stan,No. 
1,3,Volcano,1303,Stan,"But I just wanted you to be proud of me, like you were with Kenny. "
1,3,Volcano,1306,Stan,"Yeah, [He drops his gun.] it's stupid. Let's go watch cartoons. "
1,4,Big Gay Al's Big Gay Boat Ride,1311,Stan,"Hiya, Sparky. "
1,4,Big Gay Al's Big Gay Boat Ride,1313,Stan,That's my new dog Sparky. He followed me to the bus stop. 
1,4,Big Gay Al's Big Gay Boat Ride,1315,Stan,"Good boy, Sparky. Who's my best buddy? Who's your boy? Who's your buddy? "
1,4,Big Gay Al's Big Gay Boat Ride,1317,Stan,He's part Doberman and part wolf. He's the toughest dog on the mountain. 
1,4,Big Gay Al's Big Gay Boat Ride,1320,Stan,He's not meaner than Sparky. 
1,4,Big Gay Al's Big Gay Boat Ride,1323,Stan,Sparky'll kick his ass. 
1,4,Big Gay Al's Big Gay Boat Ride,1327,Stan,"That's it, Sparky! Kick his ass! "
1,4,Big Gay Al's Big Gay Boat Ride,1330,Stan,Sparky! Bad dog! 
1,4,Big Gay Al's Big Gay Boat Ride,1332,Stan,What?! 
1,4,Big Gay Al's Big Gay Boat Ride,1334,Stan,What do you mean? 
1,4,Big Gay Al's Big Gay Boat Ride,1337,Stan,He's just confused. 
1,4,Big Gay Al's Big Gay Boat Ride,1341,Stan,"Sick, shut up dude! "
1,4,Big Gay Al's Big Gay Boat Ride,1360,Stan,Hut-hut-hut-hut-hut. Hut-hut-hut. Hut-hut-hut-hut-hut-hut. 
1,4,Big Gay Al's Big Gay Boat Ride,1377,Stan,Huh? 
1,4,Big Gay Al's Big Gay Boat Ride,1385,Stan,"Yeah, he must have followed me to football practice. You see, he is smart. "
1,4,Big Gay Al's Big Gay Boat Ride,1387,Stan,"Yeah, but my dog found his own way here. That makes him smarter than your- [sees Sparky lunge after Rex] Sparky, get down! "
1,4,Big Gay Al's Big Gay Boat Ride,1390,Stan,"Get down, Sparky! Down! "
1,4,Big Gay Al's Big Gay Boat Ride,1407,Stan,"Um, I'm not really prepared either. "
1,4,Big Gay Al's Big Gay Boat Ride,1409,Stan,"Okay, uh... Asian culture has... plagued our fragile earth for many years. We must end it- "
1,4,Big Gay Al's Big Gay Boat Ride,1412,Stan,"Wow, cool! "
1,4,Big Gay Al's Big Gay Boat Ride,1421,Stan,"Mr. Garrison, can I ask you a question? "
1,4,Big Gay Al's Big Gay Boat Ride,1423,Stan,What's a... homosexual? 
1,4,Big Gay Al's Big Gay Boat Ride,1427,Stan,I guess. 
1,4,Big Gay Al's Big Gay Boat Ride,1433,Stan,"Shut up, dude! "
1,4,Big Gay Al's Big Gay Boat Ride,1435,Stan,"Sparky, where'd you get that pink scarf? "
1,4,Big Gay Al's Big Gay Boat Ride,1438,Stan,"He just needs some training, that's all. Sit, Sparky. "
1,4,Big Gay Al's Big Gay Boat Ride,1440,Stan,"Good boy, now shake. "
1,4,Big Gay Al's Big Gay Boat Ride,1442,Stan,"Good boy. Now, don't be gay. "
1,4,Big Gay Al's Big Gay Boat Ride,1444,Stan,"Don't be gay, Spark. Don't be gay. "
1,4,Big Gay Al's Big Gay Boat Ride,1447,Stan,I don't know. 
1,4,Big Gay Al's Big Gay Boat Ride,1453,Stan,"Come on you guys, I have an idea. "
1,4,Big Gay Al's Big Gay Boat Ride,1472,Stan,"Okay Sparky, we got you a present. Now why don't- "
1,4,Big Gay Al's Big Gay Boat Ride,1474,Stan,"Damn it Sparky, where do you keep getting this thing?! "
1,4,Big Gay Al's Big Gay Boat Ride,1476,Stan,"No pink bandannas Sparky, bad dog! Now pay attention. Sparky, this is Fifi. "
1,4,Big Gay Al's Big Gay Boat Ride,1481,Stan,"Atta boy, Spark! Get her! "
1,4,Big Gay Al's Big Gay Boat Ride,1483,Stan,Yes! 
1,4,Big Gay Al's Big Gay Boat Ride,1485,Stan,Ah crap! Now what do I do? 
1,4,Big Gay Al's Big Gay Boat Ride,1489,Stan,"I know Mr. Garrison said that homosexuals are evil, but, but Sparky doesn't seem evil. "
1,4,Big Gay Al's Big Gay Boat Ride,1491,Stan,Like who? 
1,4,Big Gay Al's Big Gay Boat Ride,1501,Stan,"Uh, hi, Jesus. I, I have a dog, and he's a- he's a homosexual. "
1,4,Big Gay Al's Big Gay Boat Ride,1505,Stan,Damn it! 
1,4,Big Gay Al's Big Gay Boat Ride,1507,Stan,I got cut off for Marty's stupid Movie Reviews. 
1,4,Big Gay Al's Big Gay Boat Ride,1509,Stan,Isn't there anybody who can help me? Isn't there anybody who cares? 
1,4,Big Gay Al's Big Gay Boat Ride,1511,Stan,"No, it's not okay! I don't want a gay dog! "
1,4,Big Gay Al's Big Gay Boat Ride,1513,Stan,I want a butch dog! I want a Rin-tin-tin! 
1,4,Big Gay Al's Big Gay Boat Ride,1550,Stan,"I just, I can't concentrate 'cause my dog is gay. "
1,4,Big Gay Al's Big Gay Boat Ride,1564,Stan,I don't know where Sparky is. He usually follows me to football practice. 
1,4,Big Gay Al's Big Gay Boat Ride,1575,Stan,"Have you guys seen Sparky, he still hasn't come back. "
1,4,Big Gay Al's Big Gay Boat Ride,1577,Stan,I think he might've run away. 
1,4,Big Gay Al's Big Gay Boat Ride,1580,Stan,I'm not playing. 
1,4,Big Gay Al's Big Gay Boat Ride,1582,Stan,I'm not playing in that stupid game. I have to find my dog. [leaves] 
1,4,Big Gay Al's Big Gay Boat Ride,1597,Stan,Sparky! Where are you?! Where could he be? 
1,4,Big Gay Al's Big Gay Boat Ride,1609,Stan,Sparky! Sparky! 
1,4,Big Gay Al's Big Gay Boat Ride,1624,Stan,"Fine, how are you? "
1,4,Big Gay Al's Big Gay Boat Ride,1626,Stan,My gay dog ran away and I was wondering if maybe he came here. 
1,4,Big Gay Al's Big Gay Boat Ride,1628,Stan,Do you have lots of gay dogs here? 
1,4,Big Gay Al's Big Gay Boat Ride,1632,Stan,"Wow, seems like the animals here are really happy. "
1,4,Big Gay Al's Big Gay Boat Ride,1669,Stan,"Sparky! Hiya Sparky, how's it goin'? "
1,4,Big Gay Al's Big Gay Boat Ride,1671,Stan,"I missed you old pal, you really had me scared. "
1,4,Big Gay Al's Big Gay Boat Ride,1673,Stan,"Come on, let's go home. I can still make it in time for the game. "
1,4,Big Gay Al's Big Gay Boat Ride,1675,Stan,We can work on making you not gay together. 
1,4,Big Gay Al's Big Gay Boat Ride,1677,Stan,Sparky? 
1,4,Big Gay Al's Big Gay Boat Ride,1679,Stan,What don't I understand? 
1,4,Big Gay Al's Big Gay Boat Ride,1725,Stan,"This kicks ass! I'm sorry I tried to change you, Spark. I just didn't understand. "
1,4,Big Gay Al's Big Gay Boat Ride,1744,Stan,"Thanks for everything, Big Gay Al! "
1,4,Big Gay Al's Big Gay Boat Ride,1747,Stan,"No thanks, I've gotta get back for the big football game. Come on boy! "
1,4,Big Gay Al's Big Gay Boat Ride,1752,Stan,"I will Big Gay Al, I will. "
1,4,Big Gay Al's Big Gay Boat Ride,1769,Stan,I've been getting my best friend back. 
1,4,Big Gay Al's Big Gay Boat Ride,1776,Stan,Hike! 
1,4,Big Gay Al's Big Gay Boat Ride,1779,Stan,Mph! 
1,4,Big Gay Al's Big Gay Boat Ride,1796,Stan,Uh... It- it's really cool that we beat the spread against the Cowboys. 
1,4,Big Gay Al's Big Gay Boat Ride,1798,Stan,And maybe... we can beat 'em even more next year! 
1,4,Big Gay Al's Big Gay Boat Ride,1800,Stan,And it's okay to be gay! 
1,4,Big Gay Al's Big Gay Boat Ride,1803,Stan,"Being gay is just part of nature, and a beautiful thing. "
1,4,Big Gay Al's Big Gay Boat Ride,1806,Stan,"I was with my new friend, Big Gay Al. He showed me his Big Gay Animal Sanctuary, and took me on a Big Gay Boat Ride, where I learned all about the wonders of gaiety. "
1,4,Big Gay Al's Big Gay Boat Ride,1808,Stan,"It's true, I'll show you. "
1,4,Big Gay Al's Big Gay Boat Ride,1810,Stan,But it was here. It was all right here. There- there was a techno dance club... 
1,4,Big Gay Al's Big Gay Boat Ride,1819,Stan,"Oh, there you are dude. How's it going? "
1,4,Big Gay Al's Big Gay Boat Ride,1824,Stan,Wow! 
1,5,An Elephant Makes Love to a Pig,1835,Stan,"Nothing, I mu-I mean, nowhere. "
1,5,An Elephant Makes Love to a Pig,1837,Stan,No! 
1,5,An Elephant Makes Love to a Pig,1839,Stan,She's just pissed off 'cause she got headgear at the dentist. She's taking it out on me. 
1,5,An Elephant Makes Love to a Pig,1842,Stan,"My parents don't even believe that she beats me up. They think she's all innocent and sweet, but I know that she's an evil bitch! "
1,5,An Elephant Makes Love to a Pig,1844,Stan,"Hey Kyle, what's that elephant doing? "
1,5,An Elephant Makes Love to a Pig,1847,Stan,Yeah. 
1,5,An Elephant Makes Love to a Pig,1849,Stan,Whoa dude! Where'd you get a pet elephant? 
1,5,An Elephant Makes Love to a Pig,1851,Stan,"Wow, that's cool! "
1,5,An Elephant Makes Love to a Pig,1855,Stan,"Well yeah, but pigs aren't smart, like elephants. "
1,5,An Elephant Makes Love to a Pig,1876,Stan,That'd be cool! 
1,5,An Elephant Makes Love to a Pig,1889,Stan,"Wait, wait. We still need a pig. "
1,5,An Elephant Makes Love to a Pig,1897,Stan,Okay. 
1,5,An Elephant Makes Love to a Pig,1899,Stan,[Despondantly.] Yes... 
1,5,An Elephant Makes Love to a Pig,1903,Stan,"Oh, neither. It's my sister. "
1,5,An Elephant Makes Love to a Pig,1911,Stan,Hi Shelly. 
1,5,An Elephant Makes Love to a Pig,1913,Stan,Headgear? What headgear? 
1,5,An Elephant Makes Love to a Pig,1915,Stan,"Oh, uh gosh uh, I didn't really notice. "
1,5,An Elephant Makes Love to a Pig,1919,Stan,"No, I think it looks terrific. It matches your AAAAAH! "
1,5,An Elephant Makes Love to a Pig,1922,Stan,Go where? 
1,5,An Elephant Makes Love to a Pig,1940,Stan,"Yeah, quit being such a baby. "
1,5,An Elephant Makes Love to a Pig,1942,Stan,At least I'm not a little pig-fucker! 
1,5,An Elephant Makes Love to a Pig,1962,Stan,Do you have anything besides just animals with four asses? 
1,5,An Elephant Makes Love to a Pig,1973,Stan,Ow! 
1,5,An Elephant Makes Love to a Pig,1989,Stan,"Yeah, what kind of name is Pip anyway?! "
1,5,An Elephant Makes Love to a Pig,1992,Stan,"Yeah! Go away, Pip! "
1,5,An Elephant Makes Love to a Pig,2025,Stan,I don't think an elephant would make love to a pig. 
1,5,An Elephant Makes Love to a Pig,2028,Stan,So how do we do that? 
1,5,An Elephant Makes Love to a Pig,2031,Stan,"Hey uh, you guys want to come over to my house? "
1,5,An Elephant Makes Love to a Pig,2033,Stan,"Really, you, you guys don't want to come over for just a little bit? "
1,5,An Elephant Makes Love to a Pig,2035,Stan,Shut up Cartman! 
1,5,An Elephant Makes Love to a Pig,2040,Stan,"Cartman, what the hell are you talking about?! "
1,5,An Elephant Makes Love to a Pig,2044,Stan,"Sick dude, she's my sister. "
1,5,An Elephant Makes Love to a Pig,2049,Stan,Crap. 
1,5,An Elephant Makes Love to a Pig,2053,Stan,"No, I mean, yes, I mean, what neck-brace? "
1,5,An Elephant Makes Love to a Pig,2055,Stan,"Shelly, before you beat my face into a bloody pulp again, I just want you to know that... that you're my sister, and I love you. "
1,5,An Elephant Makes Love to a Pig,2057,Stan,"No. Ahh! Someday, Shelly, I'm gonna be bigger than you, and you're gonna wish you'd never done any of this to me. "
1,5,An Elephant Makes Love to a Pig,2070,Stan,"Damn, I wonder how drunk he needs to be to make sweet love to the pig. "
1,5,An Elephant Makes Love to a Pig,2092,Stan,Sick! 
1,5,An Elephant Makes Love to a Pig,2118,Stan,"Yeah, when does Mother Nature go from beautiful to ugly? "
1,5,An Elephant Makes Love to a Pig,2134,Stan,"Uh, we saw an elephant have sex with a pig. "
1,5,An Elephant Makes Love to a Pig,2139,Stan,A big mutant version of me? 
1,5,An Elephant Makes Love to a Pig,2155,Stan,I bet he weighs four hundred pounds. 
1,5,An Elephant Makes Love to a Pig,2158,Stan,Oh my God! 
1,5,An Elephant Makes Love to a Pig,2171,Stan,"Officer Barbrady, my evil genetic clone is destroying the town. We have to find him. "
1,5,An Elephant Makes Love to a Pig,2179,Stan,"It wasn't me Uncle Jimbo, it was my evil genetic clone. "
1,5,An Elephant Makes Love to a Pig,2185,Stan,Stop! 
1,5,An Elephant Makes Love to a Pig,2188,Stan,"That's good, that's good dude. Just calm down. "
1,5,An Elephant Makes Love to a Pig,2193,Stan,"Stan, how would you like to go home and meet your sister? "
1,5,An Elephant Makes Love to a Pig,2196,Stan,"...So remember, Shelly's the one with the big wire coming out of her mouth and a metal plate on her back. When you see Shelly, kick her ass. Shelly bad, Shelly very bad. "
1,5,An Elephant Makes Love to a Pig,2198,Stan,"No! Shelly bad, you good. "
1,5,An Elephant Makes Love to a Pig,2200,Stan,"He's tearing up the house, stop him! "
1,5,An Elephant Makes Love to a Pig,2202,Stan,"Come on Kyle, Cartman. "
1,5,An Elephant Makes Love to a Pig,2220,Stan,"Mom and dad are home. My house is a disaster, you guy- you guys have got to help me. "
1,5,An Elephant Makes Love to a Pig,2222,Stan,You can't just leave me here alone. 
1,5,An Elephant Makes Love to a Pig,2225,Stan,Thanks a lot. 
1,5,An Elephant Makes Love to a Pig,2228,Stan,It isn't fair! Everybody hates me! The whole town wants me killed! Mom and dad are gonna send me away! I don't want to be sent away! I want to stay here! (Starts sobbing)! 
1,5,An Elephant Makes Love to a Pig,2237,Stan,"Shelly, you, you saved my life. And yet, you've done so much more than that. Today you've taught me the meaning of family. Sure, families don't always get along, but when the forces of evil descend upon us, we conquer them, by sticking together. "
1,5,An Elephant Makes Love to a Pig,2239,Stan,"Uh, ahh, oooh. "
1,5,An Elephant Makes Love to a Pig,2252,Stan,"Wait, wait, the pig just gave birth. It, it had a baby! "
1,6,Death,2278,Stan,"It's eight o'clock, my favorite TV show is on. "
1,6,Death,2280,Stan,"Can I eat my cake in the living room mom? Please, can I? "
1,6,Death,2282,Stan,"Aw, dammit! "
1,6,Death,2289,Stan,Heheheh hehehe... 
1,6,Death,2295,Stan,"My name's not Billy, grandpa. It's Stan. "
1,6,Death,2297,Stan,Sure. 
1,6,Death,2299,Stan,"I'm not gonna kill you, grandpa. "
1,6,Death,2301,Stan,'Cause I'll get in trouble. 
1,6,Death,2303,Stan,"Leave me alone, grandpa. "
1,6,Death,2342,Stan,"I'm not going to kill you, grandpa! "
1,6,Death,2344,Stan,"Good night, grandpa. "
1,6,Death,2377,Stan,"Whoa! Smells like you slaughtered a cow in there, Kenny! "
1,6,Death,2387,Stan,Is it okay to kill somebody if they want you to? 
1,6,Death,2390,Stan,"My grandpa keeps asking that I kill him all the time, and sometimes I wonder if I should. "
1,6,Death,2392,Stan,Really?? 
1,6,Death,2394,Stan,Wow! 
1,6,Death,2396,Stan,"So, is it okay to assist somebody with suicide, Mr. Garrison? "
1,6,Death,2404,Stan,"Don't worry dude, we can all go watch it at my house. My parents don't get home until late. "
1,6,Death,2406,Stan,Yeah... 
1,6,Death,2409,Stan,Hey Chef. 
1,6,Death,2411,Stan,Bad. 
1,6,Death,2413,Stan,"Chef, is it okay to kill your grandpa? "
1,6,Death,2415,Stan,"No, I mean, kill my grandpa. "
1,6,Death,2417,Stan,"See, I told you dude. "
1,6,Death,2422,Stan,What's the big deal? Why won't anybody talk about this??? 
1,6,Death,2440,Stan,"Hi grandpa, I brought my friends over to watch TV, if that's okay. "
1,6,Death,2442,Stan,"No grandpa, I'll get in trouble. "
1,6,Death,2444,Stan,"No, I can't even kill a deer. "
1,6,Death,2451,Stan,Grandpa! 
1,6,Death,2458,Stan,"Come on, Cartman, he's just trying to get to you. "
1,6,Death,2461,Stan,We can go watch Terrance & Phillip in the kitchen. 
1,6,Death,2464,Stan,"Here Cartman, have some Snacky Cakes. "
1,6,Death,2466,Stan,"I don't know what to do dude, my grandpa really wants to die. "
1,6,Death,2468,Stan,"Hey, yeah! "
1,6,Death,2488,Stan,Jesus? 
1,6,Death,2490,Stan,"Jesus, is, is it okay to kill somebody if they ask you to, because they're in a lot of pain, you know, like, assisted suicide, is that okay? "
1,6,Death,2492,Stan,Yes? 
1,6,Death,2496,Stan,Goddammit! 
1,6,Death,2498,Stan,What the hell is wrong with everybody? 
1,6,Death,2501,Stan,"Kyle, don't be such a butt-hole! "
1,6,Death,2512,Stan,"Okay, grandpa, okay. Just get out of the way of the TV. "
1,6,Death,2528,Stan,"We're not watching Terrance & Phillip, I swear. I, I mean, Cartman was watching it. "
1,6,Death,2532,Stan,Aaah!! 
