Season,Episode,Episode Title,Line,Character,Lines
1,13,Cartman's Mom is a Dirty Slut,5926,Kenny,(Oof. Oh this Goddamned freakin'- 
1,13,Cartman's Mom is a Dirty Slut,5928,Kenny,(AARGH.) 
1,13,Cartman's Mom is a Dirty Slut,5930,Kenny,"(Goddamn, why-) "
1,13,Cartman's Mom is a Dirty Slut,5932,Kenny,(Oh this freakin'-) 
1,13,Cartman's Mom is a Dirty Slut,5934,Kenny,(AARGH.) 
1,13,Cartman's Mom is a Dirty Slut,5936,Kenny,(Phew.) 
1,13,Cartman's Mom is a Dirty Slut,5938,Kenny,"(Well, I'm fine, guys!) "
1,13,Cartman's Mom is a Dirty Slut,5940,Kenny,(Now if I can-) 
2,2,Cartman's Mom is Still a Dirty Slut,6642,Kenny,"(Oh my God, they killed Mephesto!) "
2,2,Cartman's Mom is Still a Dirty Slut,6951,Kenny,(Huh?) 
2,2,Cartman's Mom is Still a Dirty Slut,6975,Kenny,(This is Team B.) 
2,2,Cartman's Mom is Still a Dirty Slut,6977,Kenny,(Are you fuckin' telling me that I could've fuckin' gone that way?!) 
2,2,Cartman's Mom is Still a Dirty Slut,6979,Kenny,(Yup! I see it in the drift.) 
2,2,Cartman's Mom is Still a Dirty Slut,6988,Kenny,"(Okay, I've reached the generator) "
2,2,Cartman's Mom is Still a Dirty Slut,6990,Kenny,(Roger.) 
2,2,Cartman's Mom is Still a Dirty Slut,6992,Kenny,(Negative.) 
2,2,Cartman's Mom is Still a Dirty Slut,6996,Kenny,(I'll stick 'em together) 
2,2,Cartman's Mom is Still a Dirty Slut,7001,Kenny,(Goodbbyyyyee-ugh!) 
2,3,Chickenlover,7080,Kenny,(There's a lot of fuckin' vaginas and penises.) 
2,3,Chickenlover,7092,Kenny,"(Hey, what's that?) "
2,3,Chickenlover,7250,Kenny,(Daaarrrggghh--) 
2,3,Chickenlover,7252,Kenny,(-ooggghhh...) 
2,3,Chickenlover,7254,Kenny,(Hey.) 
2,3,Chickenlover,7379,Kenny,"(Hi, Cartman.) "
2,3,Chickenlover,7418,Kenny,"[Gets up.] (Oh, it was only my jacket.) "
2,3,Chickenlover,7484,Kenny,(Ow!) 
2,4,Ike's Wee Wee,7599,Kenny,"(Ooh, the penis!) "
2,4,Ike's Wee Wee,7694,Kenny,"(Run, dude!) "
2,4,Ike's Wee Wee,7851,Kenny,(Hey!) 
2,4,Ike's Wee Wee,7853,Kenny,"(Hey, you guys! I'm dy--) "
2,5,Conjoined Fetus Lady,8335,Kenny,(Sheesh!) 
2,6,The Mexican Staring Frog of Southern Sri Lanka,8700,Kenny,"(Just face it, dude, your uncle's stupid!) "
2,6,The Mexican Staring Frog of Southern Sri Lanka,8730,Kenny,"(Yeah, it's like killing a dead pig and a turkey.) "
2,6,The Mexican Staring Frog of Southern Sri Lanka,8978,Kenny,(Nononono-yikes!) 
2,6,The Mexican Staring Frog of Southern Sri Lanka,8985,Kenny,"[Sobbing.] (OW! OW! DUDE, PLEASE STOP!! OH, FUCK! YIKES!!!!!) "
2,7,City on the Edge of Forever (Flashbacks),9219,Kenny,[Miffed at Kyle.] (Huh?) 
2,7,City on the Edge of Forever (Flashbacks),9271,Kenny,(Almost 7:30.) 
2,7,City on the Edge of Forever (Flashbacks),9371,Kenny,(Hey you guys. Remember when Terrance and Phillip was off the air?) 
2,7,City on the Edge of Forever (Flashbacks),9373,Kenny,"(All I know is that it was a loong time ago, and Death was chasing us on a bicycle down the street.) "
2,7,City on the Edge of Forever (Flashbacks),9382,Kenny,(Take... that!) 
2,7,City on the Edge of Forever (Flashbacks),9384,Kenny,"(You dick! That is for me, and that, that and that, that and that, that, that, that!) "
2,7,City on the Edge of Forever (Flashbacks),9389,Kenny,(Heheheh. Now that's what I-he call a sticky situation!) 
2,7,City on the Edge of Forever (Flashbacks),9392,Kenny,"(Oh, yeah.) "
2,7,City on the Edge of Forever (Flashbacks),9398,Kenny,"[Gasps.] (Uh oh. Hey uh, you guys! Help me doooowwwwnnnn! Heeyy, you guuuuyyyyys!) "
2,7,City on the Edge of Forever (Flashbacks),9436,Kenny,"(Hey, that freakin' bike-!) "
2,8,Summer Sucks,9901,Kenny,(Waarrggh!!) 
2,8,Summer Sucks,9903,Kenny,"(Dude! You guys, I really, really don't have time to tell you that-- Argghh..!) "
2,9,Chef's Chocolate Salty Balls,10111,Kenny,"(Yeah, not when you vomit on her all the time like that.) "
2,9,Chef's Chocolate Salty Balls,10206,Kenny,"(Cartman's ass is so fuckin' huge that they could probably show six stupid films on it and still have some room, heheheheheh.) "
2,9,Chef's Chocolate Salty Balls,10255,Kenny,(Wait!) 
2,10,Chickenpox,10627,Kenny,"(No, Mom, I'm seriously sick!) "
2,10,Chickenpox,10630,Kenny,"[Walks up to the other boys.] (Hey you guys, what's goin' on?) "
2,10,Chickenpox,10665,Kenny,(Aa-choo!) 
2,10,Chickenpox,10668,Kenny,[Turning towards Cartman.] (Waa-choo!) 
2,10,Chickenpox,10679,Kenny,(Uh-huh.) 
2,10,Chickenpox,10682,Kenny,"(Well, there's gonna be a bunch of rats until they put the freakin' ceiling in.) "
2,10,Chickenpox,10685,Kenny,(Aa-choo!) 
2,11,Roger Ebert Should Lay off the Fatty Foods,11258,Kenny," (When you rub your dick, you might find a discharge that winds up on the floor.)   "
2,11,Roger Ebert Should Lay off the Fatty Foods,11370,Kenny,(Okay. Got to have some huggin'.) 
2,11,Roger Ebert Should Lay off the Fatty Foods,11373,Kenny,(I don't see anything.) 
2,11,Roger Ebert Should Lay off the Fatty Foods,11377,Kenny,"(Whoa, dude.) "
2,12,Clubhouses,11630,Kenny,(Heellp!!) 
2,12,Clubhouses,11730,Kenny,(Fine!) 
2,12,Clubhouses,11738,Kenny,"(Well, why the fuck do I have to do everything while you stand around in the snow lookin--) "
2,12,Clubhouses,11741,Kenny,[Still trying.] (Uh--) 
2,12,Clubhouses,11751,Kenny,(You suck ass and you suck dick!) 
2,12,Clubhouses,11773,Kenny,"[Gruffly.] (Yes, sir..!) "
2,12,Clubhouses,11857,Kenny,(Uh huh) 
2,12,Clubhouses,11859,Kenny,(Yeah!) 
2,12,Clubhouses,11861,Kenny,"(Well, why do I have to be the one to go and find chicks?) "
2,12,Clubhouses,11917,Kenny,"[Proudly, with thumbs up.] (Uh-huh) "
2,12,Clubhouses,12135,Kenny,(Huh?) 
2,13,Cow Days,12385,Kenny,[Pulls some out.] (What? These?) 
2,13,Cow Days,12389,Kenny,(Nuh uh.) 
2,13,Cow Days,12391,Kenny,"(Dude, these are my fucking food stamps! How am I going to eat without all these food stamps?) "
2,13,Cow Days,12502,Kenny,"(Oh my God, they've killed Cartman!) "
2,13,Cow Days,12564,Kenny,(I don't know where he went!) 
2,13,Cow Days,12566,Kenny,(Okay.) 
2,13,Cow Days,12585,Kenny,"(I don't know, can't find him.) "
2,13,Cow Days,12587,Kenny,"(I know, I know!) "
2,13,Cow Days,12647,Kenny,"(Huh-uh, I ain't gonna get inside that ring! Aaah!) "
2,14,Chef Aid,13214,Kenny,"(All right dude, let me go now!) "
2,15,Spookyfish,13357,Kenny,(Give me that-!) [pulls the blanket off Kevin] 
2,15,Spookyfish,13359,Kenny,"(Ow, mom!) "
2,15,Spookyfish,13364,Kenny,(Uh huh.) 
2,15,Spookyfish,13405,Kenny,(Uh huh!) 
2,15,Spookyfish,13407,Kenny,(It's the only thing I could afford.) 
2,16,Merry Christmas Charlie Manson!,13691,Kenny,(Okay.) 
2,16,Merry Christmas Charlie Manson!,13917,Kenny,(Okay) [they walk off] 
2,16,Merry Christmas Charlie Manson!,13972,Kenny,"[arriving] (Hey guys, what's up?) "
2,17,Gnomes,14223,Kenny,(Fuck you!) 
2,17,Gnomes,14229,Kenny,(Let me try! Let me try!) 
2,17,Gnomes,14376,Kenny,"[dropping from the top] (In my family, it's a silly enterprise.) "
2,18,Prehistoric Ice Man,14543,Kenny,"(Oh, no!) [tightens his hood up] "
2,18,Prehistoric Ice Man,14550,Kenny,(He actually killed it!) 
2,18,Prehistoric Ice Man,14567,Kenny,(You bastard!) 
2,18,Prehistoric Ice Man,14617,Kenny,"(Well, I think you guys should name it Steve.) "
2,18,Prehistoric Ice Man,14695,Kenny,(Blue.) 
2,18,Prehistoric Ice Man,14782,Kenny,[notices the end of the sidewalk] (Uh oh. Ow!) 
3,1,Rainforest Shmainforest,15032,Kenny,(That sounds fucking screwed.) [the others laugh] 
3,1,Rainforest Shmainforest,15066,Kenny,"(Woohoo!) [the boys look at him] (I mean, 'Oh...') [looks down] "
3,1,Rainforest Shmainforest,15086,Kenny,(My name’s Kenny.) 
3,1,Rainforest Shmainforest,15088,Kenny,"(No, Kenny.) "
3,1,Rainforest Shmainforest,15090,Kenny,(KENNY!) 
3,1,Rainforest Shmainforest,15101,Kenny,[to Kelly] (Argh! That's not true.) 
3,1,Rainforest Shmainforest,15114,Kenny,[in bliss] (Uh-huh.) [Kelly picks her nose again] 
3,1,Rainforest Shmainforest,15139,Kenny,"(Yeah, I think so.) "
3,1,Rainforest Shmainforest,15194,Kenny,[stops] (Yeah. Everything is fine.) 
3,1,Rainforest Shmainforest,15196,Kenny,(Okay.) 
3,1,Rainforest Shmainforest,15198,Kenny,(Really?!) 
3,1,Rainforest Shmainforest,15200,Kenny,"(Oh, that's great!) "
3,1,Rainforest Shmainforest,15202,Kenny,(That's not good?) 
3,1,Rainforest Shmainforest,15204,Kenny,[pissed] (Aaaargh!) 
3,1,Rainforest Shmainforest,15273,Kenny,"[walks up and puts his arm around her] (Oh, there, there now. There's nothing to be afraid of, dear.) [comforted, she smiles] "
3,1,Rainforest Shmainforest,15275,Kenny,"(Well, I like you-) "
3,1,Rainforest Shmainforest,15277,Kenny,"[pissed] (Oh, God damn it!) "
3,1,Rainforest Shmainforest,15335,Kenny,"(Kelly, you said it!) [she tries to pick her nose, but the ropes won't let her] "
3,1,Rainforest Shmainforest,15361,Kenny,"(Okay. I can do that.) [lightning strikes him, knocking her away] (Christ!) [he falls, she gets up and goes to him] "
3,2,Spontaneous Combustion,15385,Kenny,[bringing a hair dryer] (How about this?) 
3,2,Spontaneous Combustion,15395,Kenny,"(I know, fucking seriously!) "
3,2,Spontaneous Combustion,15398,Kenny,"(Well, see you guys. I gotta go take the bus out of town.) "
3,2,Spontaneous Combustion,15400,Kenny,"(Yeah, dude. She saved me.) "
3,2,Spontaneous Combustion,15402,Kenny,(Ach.) [Poof. Stan and Kyle turn. All three are left looking at a charred body] 
3,2,Spontaneous Combustion,15495,Kenny,"Uh, no. "
3,3,The Succubus,15836,Kenny,{Maybe he took a dump and got sick.} [the others laugh] 
3,3,The Succubus,15936,Kenny,{And a real huge dick.} 
3,3,The Succubus,16124,Kenny,"[closes his book and expounds] (Hey, you guys! You guys, I think I know precisely what it's saying. It says that we've gotta go and find a pile of records and get the one that has the entire lyrics, and then we gotta get into learning to rearrange them.) "
3,3,The Succubus,16126,Kenny,"(And then we gotta go down and get a piece of paper and write down each one of the words we sang on the tape deck. And then, sing it back again!) "
3,3,The Succubus,16128,Kenny,(That's what that means!) 
3,3,The Succubus,16188,Kenny,"[tries to help] (Wait...) [the succubus lands on Kenny, breaking the pew in half. Kenny is dead under her feet] "
3,4,Jakovasaurs,16243,Kenny,"(Here you go.) [begins to walk to Cartman, but realizes what it's to be used for] (No way!) [goes back to roasting his marshmallow] "
3,4,Jakovasaurs,16622,Kenny,"(Hey you guys, wait up for me!) [a black bear rushes down the hill, growling] (Waaah!) [the bear mauls him and tumbles away] "
3,5,Tweek vs. Craig,16691,Kenny,(Woohooo!) [Wendy raises her hand] 
3,5,Tweek vs. Craig,16694,Kenny,(Woohooo!) [the girls on either side of him look at him] 
3,5,Tweek vs. Craig,16747,Kenny,"(Hey guys, what's going on with you?) "
3,5,Tweek vs. Craig,16752,Kenny,"(Bye, ladies.) [the other boys arrive as the girls leave] "
3,5,Tweek vs. Craig,16945,Kenny,(I can't make love to you until we get a king-size bed!) 
3,5,Tweek vs. Craig,16947,Kenny,(Sure you can.) [gets up and goes to her desk] 
3,5,Tweek vs. Craig,16949,Kenny,(Why?) 
3,5,Tweek vs. Craig,16951,Kenny,(You don't?) 
3,5,Tweek vs. Craig,16953,Kenny,"(Shop class?) [images of threatening tools tools fill his head: a drill, a torch, a belt sander, a table saw] (No, I won't!) "
3,5,Tweek vs. Craig,16955,Kenny,"(I don't wanna take shop class!) [draws his hood tight, and the bell rings] "
3,5,Tweek vs. Craig,16993,Kenny,"(Hi, Mr. Adler.) "
3,5,Tweek vs. Craig,17005,Kenny,(Hey!) [They knock the stool out under him. He hangs on to the jigsaw table] (Hey!) 
3,5,Tweek vs. Craig,17007,Kenny,"(Hey, God damn it!) "
3,5,Tweek vs. Craig,17009,Kenny,(Ugh!) 
3,5,Tweek vs. Craig,17013,Kenny,(Richard.) 
3,6,Sexual Harassment Panda,17182,Kenny,(Woohoo!) 
3,6,Sexual Harassment Panda,17345,Kenny,"(You guys, come get this fucking magnet noooowwww!) [the magnet pulls him into the blades, and he's chopped up into bits] (Argh--!) "
3,9,Jewbilee,18110,Kenny,"(Kyle, I'm gonna camp and watch the meteor shower. Do you wanna come and see it with me?) "
3,9,Jewbilee,18112,Kenny,(What's that?) 
3,9,Jewbilee,18114,Kenny,"(Oh, that's alright.) "
3,9,Jewbilee,18116,Kenny,"(Really?) [follows Kyle to the sofa, where Kyle's parents now wait] "
3,9,Jewbilee,18120,Kenny,(Aw.) 
3,9,Jewbilee,18124,Kenny,(Yeah.) 
3,9,Jewbilee,18128,Kenny,(Woohoo!) 
3,9,Jewbilee,18130,Kenny,(Squirts?) 
3,9,Jewbilee,18132,Kenny,(Oh.) 
3,9,Jewbilee,18136,Kenny,(Uh huh.) 
3,9,Jewbilee,18138,Kenny,(Uh huh!) 
3,9,Jewbilee,18164,Kenny,(Uh huh?) 
3,9,Jewbilee,18166,Kenny,(How do you do that?) 
3,9,Jewbilee,18177,Kenny,(Kenny McCormick.) 
3,9,Jewbilee,18182,Kenny,(What's that?) [about the CHAMBER OF ELDERS] 
3,9,Jewbilee,18221,Kenny,"(Nahit chaim.) [the elder lowers the bell over his head, strikes it, but Kenny ducks] (Ha! Hiheh haha.) [the elder lowers it again and strikes it several times to make sure] (Hah! Oh my God!) "
3,9,Jewbilee,18246,Kenny,(What the fuck are we doing?) 
3,9,Jewbilee,18248,Kenny,"(Uheheheheh, that's stupid.) "
3,9,Jewbilee,18260,Kenny,[notices some rumbling] (What's happening now?) 
3,9,Jewbilee,18262,Kenny,(What the fuck is that?!) 
3,9,Jewbilee,18290,Kenny,"(Uh-oh.) [Garth looks, curious. Kyle rushes to Kenny's side, and the Scouts move in on them] (Help me, Kyle! What are we gonna do?) "
3,9,Jewbilee,18294,Kenny,(What?!) [the Elders and Scouts approach Kyle and Kenny closer] 
3,9,Jewbilee,18297,Kenny,"(I'm telling you, it's Kyle you want. He's the one who tried to get me in here, and you know it.) "
3,9,Jewbilee,18299,Kenny,(What?!) 
3,9,Jewbilee,18321,Kenny,(Oh no!) 
3,9,Jewbilee,18333,Kenny,"(Stop!) [a red car speeds by. Kenny watches it leave, then hears more vehicles coming] (Officer Barbrady, I really need to talk to you!) [Barbrady and the ATF speed by as well] (Shit!) "
3,9,Jewbilee,18340,Kenny,[the bear finds him and carries him off] (Aghh!) 
3,9,Jewbilee,18350,Kenny,(Haaarrrrrh!) [the bear drops him off and leaves the cave] (Huh?) 
3,9,Jewbilee,18354,Kenny,"(Aww.) [the momma bear comes and licks a Squirt's face, and the Squirt laughs] (Okay, you guys, we've gotta get back to the camp and... [indistinct chatter]) "
3,9,Jewbilee,18356,Kenny,"(Come on, Squirts, we gotta run! We're already god-damned late!) "
3,9,Jewbilee,18378,Kenny,(Woohoo!) [takes off with the book] 
3,9,Jewbilee,18387,Kenny,"(Ow!) [gives up the book, and Garth kicks him] "
3,9,Jewbilee,18389,Kenny,(Ow!) 
3,9,Jewbilee,18399,Kenny,"(It's okay, I'll use my head!) [faces the shell and throws his head back] "
3,9,Jewbilee,18401,Kenny,"(Heeeeeyah! Ugh--!) [the headbutt opened the shell alright, but Kenny falls back on his side as Moses comes out of the broken shell] "
3,10,Korn's Groovy Pirate Ghost Mystery,18443,Kenny,"(You guys, I'm gonna try and win that costume contest!) "
3,10,Korn's Groovy Pirate Ghost Mystery,18454,Kenny,[Kyle gasps] (Hoh!) 
3,10,Korn's Groovy Pirate Ghost Mystery,18524,Kenny,(Yeah!) 
3,10,Korn's Groovy Pirate Ghost Mystery,18590,Kenny,(Mine is so fuckin' badass it's gotta win now!) 
3,10,Korn's Groovy Pirate Ghost Mystery,18592,Kenny,"(Yes I am! I've got the costume; it's waiting in the house! Yesterday I got this huge package in the mail, and it was big, okay?) [The dog returns and sniffs the body from a distance. It approaches slowly, sniffing. Then it lifts the covering and drags the body away.] "
3,10,Korn's Groovy Pirate Ghost Mystery,18634,Kenny,"(Hey, guys. Uh, check out this kick-ass cool costume.) "
3,10,Korn's Groovy Pirate Ghost Mystery,18668,Kenny,"[frustrated] (Aw, man!) [he can't impress anyone] "
3,10,Korn's Groovy Pirate Ghost Mystery,18819,Kenny,[droops] (Awww.) 
3,10,Korn's Groovy Pirate Ghost Mystery,18821,Kenny,"(What the hell? What the fuck is this?!) [two more speeders fly by and bomb him to bits, and rats converge on him.] "
3,11,Chinpokomon,18865,Kenny,(Nuh uh.) [pulls back. Tug-of-war] 
3,11,Chinpokomon,18867,Kenny,(Nuh uh!) 
3,11,Chinpokomon,18869,Kenny,(No!) 
3,11,Chinpokomon,18871,Kenny,(No!) 
3,11,Chinpokomon,18873,Kenny,(No! This is mine!) 
3,11,Chinpokomon,18885,Kenny,(Fuck you!) 
3,11,Chinpokomon,18951,Kenny,"(Hey, you guys...) [the boys bomb the harbor, grunting all the while] "
3,12,Hooked on Monkey Fonics,19451,Kenny,"(Heheh, yeah. You're a faggot, dude. Fuck, yeah. Hehe-eheh.) "
3,12,Hooked on Monkey Fonics,19511,Kenny,"[to the monkey] (Hey, can I have that?) [reaches for a Snacky S'more in the monkey's hand, but the monkey tosses it away] (Heey.) "
3,12,Hooked on Monkey Fonics,19514,Kenny,"[smacked against a nightstand by the monkey] (Hey!) [the monkey starts tossing him around like a box] (Hey, Cartman, help me.) "
3,13,Starvin' Marvin in Space,19640,Kenny,"(Huh?) [Connelly takes Cartman and Kyle, Sphinx takes Kenny and Stan. They then carry the boys out the door. Sphinx reaches back to close it] "
3,13,Starvin' Marvin in Space,19724,Kenny,"(To pay for the pockets on his peehole) [The boys laugh. ""-we give Bibles and and, and...""] "
3,13,Starvin' Marvin in Space,19833,Kenny,"(Hey, you guys, I'm a little bit be-) [trips over a rock and lands on his face] (Oof.) "
3,13,Starvin' Marvin in Space,19837,Kenny,"(You guys, just fly away!) "
3,13,Starvin' Marvin in Space,19875,Kenny,"(Oh my God, I get it.) "
3,14,The Red Badge of Gayness,19976,Kenny,[inspects his flute] (Flutes are gay?) 
3,14,The Red Badge of Gayness,20116,Kenny,(Woohoo!) [exits with Cartman. The men charge out of the banquet hall growling] 
3,15,Mr. Hankey's Christmas Classics,20612,Kenny,(What?!) 
3,16,"Are You There God? It's Me, Jesus",20699,Kenny,(...What?) 
3,16,"Are You There God? It's Me, Jesus",20714,Kenny,(Me too.) 
3,16,"Are You There God? It's Me, Jesus",20760,Kenny,[seeing the red streak] (Woohoo! [jumps for joy] Woohoooo!) 
3,16,"Are You There God? It's Me, Jesus",20764,Kenny,"[rushes in] (You guys! You guys, I did it! I got my very own period!) "
3,16,"Are You There God? It's Me, Jesus",20767,Kenny,"(Yeah, it was awesome! I was just sitting down and then I got my period!) "
3,16,"Are You There God? It's Me, Jesus",20769,Kenny,[exults] (Woo-hoo!) 
3,16,"Are You There God? It's Me, Jesus",20796,Kenny,(No. All I could get was a couple of tampons.) 
3,16,"Are You There God? It's Me, Jesus",20798,Kenny,"(See, a tampon is what you stick up your ass so you don't bleed.) "
3,16,"Are You There God? It's Me, Jesus",20800,Kenny,(A little.) 
3,16,"Are You There God? It's Me, Jesus",20832,Kenny,"[with fine pendant on his hood and purple cape] (Dammit, here!) "
3,16,"Are You There God? It's Me, Jesus",20835,Kenny,"(Yes, I agree. I think Craig is a thousand times as cool as Clyde. There doesn't really seem to be a doubt.) "
3,16,"Are You There God? It's Me, Jesus",20841,Kenny,(And mine too.) 
3,16,"Are You There God? It's Me, Jesus",20911,Kenny,(Ooooowwwwwwwhh.) [leans forward in pain] 
3,16,"Are You There God? It's Me, Jesus",20913,Kenny,(Oh- ooowww!) 
3,16,"Are You There God? It's Me, Jesus",20915,Kenny,(Aaaaaa!) [falls back and passes out. Blood spews up from his mouth] 
3,17,World Wide Recorder Concert,21034,Kenny,(Uh-uh.) 
3,17,World Wide Recorder Concert,21036,Kenny,(Nope.) 
3,17,World Wide Recorder Concert,21046,Kenny,(Nuh-uh.) 
3,17,World Wide Recorder Concert,21084,Kenny,(I don't know!) 
3,17,World Wide Recorder Concert,21185,Kenny,(Yeah.) 
3,17,World Wide Recorder Concert,21230,Kenny,"(Ready.) [Stan and Kyle look at each other and Cartman plays a fat bass note. Kenny farts] (Oh, [farts] shiiit. Damnit! Cartman, I've got to go to the bathroom! [bawling]) "
4,1,The Tooth Fairy Tats 2000,21391,Kenny,[covers his mouth] (Nuh-uh.) 
4,1,The Tooth Fairy Tats 2000,21393,Kenny,(No way!) 
4,1,The Tooth Fairy Tats 2000,21395,Kenny,[punctuates] (No I don't! Thank you.) 
4,1,The Tooth Fairy Tats 2000,21405,Kenny,(Why the fuck does it have to be my tooth?) 
4,1,The Tooth Fairy Tats 2000,21407,Kenny,[punctuates] (Fuck you!) 
4,1,The Tooth Fairy Tats 2000,21414,Kenny,(You what?) 
4,1,The Tooth Fairy Tats 2000,21423,Kenny,(Woohoo!) 
4,1,The Tooth Fairy Tats 2000,21430,Kenny,"(Hey, guys!) [yanked from his suit into the air] (Heey-ungh) [lands naked in front of Cartman] (Oowww.) "
4,1,The Tooth Fairy Tats 2000,21463,Kenny,"(Oh, my God!) "
4,1,The Tooth Fairy Tats 2000,21536,Kenny,(Woohoo!) 
4,1,The Tooth Fairy Tats 2000,21680,Kenny,(He's not gonna do it?!) [looks over as Boy 2 places a call] 
4,1,The Tooth Fairy Tats 2000,21684,Kenny,"(No! Nono! No! Don't do this! Nononooo!) [the two boys shove him off. Kenny lands in the river, but hits bottom before even getting wet. He looks down and attempts a few steps. The others look down from the bridge.] "
4,1,The Tooth Fairy Tats 2000,21717,Kenny,"[still in the river in the distance] (You guys! You guys, over here! ...Hey!) "
4,2,Cartman's Silly Hate Crime 2000,21854,Kenny,(What the fuck for?!) 
4,2,Cartman's Silly Hate Crime 2000,21856,Kenny,(Mexico?! Why the heck do I have to take you all the way to Mexico?!) 
4,2,Cartman's Silly Hate Crime 2000,21858,Kenny,(Hey!) 
4,2,Cartman's Silly Hate Crime 2000,21860,Kenny,(Yes.) 
